Epoch,LR,Total_Loss,Main_BCE,Main_Dice,Aux_BCE,Aux_Dice,Main_IoU,Phase_Time(s)
1,0.0003,2.1311910735236275,0.6714289598994785,0.9065904127226936,0.4895385073290931,0.8933907005521986,0.10651559295753638,17.815587043762207
2,0.0003,1.9840426021152073,0.6111542781194051,0.8993586540222168,0.3233939399321874,0.8604302114910549,0.18506195214059618,17.478838443756104
3,0.0003,1.8971007929907904,0.5707385685708788,0.8960309147834777,0.24610742893483903,0.8297208375400967,0.22733209232489268,17.48238778114319
4,0.0003,1.810233998298645,0.5254916071891784,0.8925019436412387,0.19553078413009645,0.7850702948040432,0.2507121553023656,17.491148948669434
5,0.0003,1.7285621960957844,0.47802958223554826,0.8891952474912007,0.17214284986257553,0.7312005347675747,0.2640868422057894,17.626811742782593
6,0.0003,1.655390281147427,0.43060739239056905,0.8849172512690227,0.1654240808553166,0.6842400007777744,0.28072218431366813,17.533668041229248
7,0.0003,1.5830551968680489,0.3845625360806783,0.8762580619917976,0.16111094090673658,0.6444755421744452,0.2850261151790619,17.560081481933594
8,0.0003,1.527110187212626,0.34397008485264247,0.8691053721639845,0.16596283002032175,0.6191239502694872,0.3021592060724894,17.68203091621399
9,0.0003,1.46462562084198,0.30259098211924235,0.8572578469912211,0.17163331616255972,0.5903086768256294,0.30941661496957146,17.471972227096558
10,0.0003,1.421513589223226,0.2702818860610326,0.8443439152505663,0.17450160731871922,0.5927178468969133,0.3078399635023541,17.41010808944702
11,0.0003,1.3752322435379027,0.24347683853573268,0.8288620471954345,0.1754049132267634,0.5818284591039021,0.31927290823724536,17.492234468460083
12,0.0003,1.3286364105012682,0.2190422174003389,0.8109047280417548,0.1734315840734376,0.573292053408093,0.32903463310665554,17.65984034538269
13,0.0003,1.2975408792495728,0.2029922624429067,0.7936413844426473,0.17601187295383877,0.5762561778227488,0.3260721378856235,17.46370506286621
14,0.0003,1.248563043276469,0.18683138125472598,0.7674632165167067,0.17332693048649364,0.5623441709412469,0.3389088961813185,17.552501440048218
15,0.0003,1.2128238519032797,0.17560362368822097,0.7435816142294142,0.1743653431534767,0.5597311675548553,0.3405733565489451,17.56257152557373
16,0.0003,1.1710487604141235,0.16672381973928876,0.7137722121344672,0.17488523738251793,0.5514965520964729,0.34998106128639644,17.607434511184692
17,0.0003,1.1464288234710693,0.16285444845755895,0.6896513899167379,0.1774513189163473,0.5573561277654436,0.3500526116953956,17.51960062980652
18,0.0003,1.1029871808158027,0.15711698134740193,0.6580266780323453,0.17263636307583916,0.5469723999500274,0.3639423264397515,17.509047508239746
19,0.0003,1.0735905991660224,0.15517229586839676,0.6328799512651232,0.1724921405315399,0.5413537528779772,0.3587926314936744,17.510857820510864
