Epoch,LR,Total_Loss,Main_BCE,Main_Dice,Aux_BCE,Aux_Dice,Main_IoU,Phase_Time(s)
1,0.0003,1.5398772716522218,0.6226894279321035,0.9171878245141771,0.0,0.0,0.06783084120187495,12.530723333358765
2,0.0003,1.2821364747153388,0.380973133775923,0.9011633356412252,0.0,0.0,0.15515426496664683,11.76783800125122
3,0.0003,1.1445002873738608,0.27185337444146473,0.8726469079653422,0.0,0.0,0.21654676778448953,11.434067726135254
4,0.0003,1.0412329249911838,0.2174505780140559,0.8237823433346219,0.0,0.0,0.28168928292062545,11.4851553440094
5,0.0003,0.9546533253457811,0.18581917732954026,0.7688341471883986,0.0,0.0,0.31080467303593956,11.606783390045166
6,0.0003,0.8744558731714884,0.16710390067762798,0.7073519746462504,0.0,0.0,0.337854716512892,11.49209189414978
7,0.0003,0.8140043298403422,0.1596330334742864,0.6543712947103713,0.0,0.0,0.35031244258085886,11.565185546875
8,0.0003,0.7620891888936361,0.157167582710584,0.6049216085010105,0.0,0.0,0.36583609448538884,11.514914512634277
9,0.0003,0.7282430662049187,0.15833740515841377,0.5699056598875257,0.0,0.0,0.3781847569677565,11.658709526062012
10,0.0003,0.7036439802911546,0.15879488620493148,0.5448490944173601,0.0,0.0,0.3928425172964732,11.450441122055054
11,0.0003,0.6918667707178328,0.16200706627633837,0.5298597051037682,0.0,0.0,0.3974580340915256,11.481863498687744
12,0.0003,0.6717595855394999,0.16184394624498155,0.5099156412813398,0.0,0.0,0.4140334328015645,11.649340867996216
13,0.0003,0.6662984397676256,0.16249760852919684,0.5038008319007026,0.0,0.0,0.4151932014359368,11.439598560333252
14,0.0003,0.6469959941175248,0.16192567348480225,0.4850703199704488,0.0,0.0,0.4301701870229509,11.522218465805054
15,0.0003,0.6434785770045386,0.1624893611503972,0.48098922040727404,0.0,0.0,0.43029272490077547,11.557344675064087
16,0.0003,0.6248813682132297,0.16189159601926803,0.4629897740152147,0.0,0.0,0.4408827993604872,11.841670989990234
17,0.0003,0.6101479258802202,0.15788344972663457,0.45226448178291323,0.0,0.0,0.4568467848830753,11.674946784973145
18,0.0003,0.5995764626397027,0.1585574364496602,0.44101902776294283,0.0,0.0,0.4678699745072259,11.506530046463013
19,0.0003,0.5939263516002231,0.16066201428572338,0.4332643383079105,0.0,0.0,0.47228330969810484,11.678290605545044
20,0.0003,0.585159322950575,0.16006696787145402,0.4250923567348056,0.0,0.0,0.47362670765982734,11.428995847702026
21,0.0003,0.5860946092340681,0.15859178263280127,0.4275028275118934,0.0,0.0,0.47897971007559037,11.515298128128052
22,0.0003,0.5799889067808787,0.1597731874220901,0.42021572324964734,0.0,0.0,0.48222671349843343,11.628207921981812
23,0.0003,0.5708330068323347,0.16042537134554652,0.41040763523843554,0.0,0.0,0.48966659373707244,11.651519060134888
24,0.0003,0.5559257441096835,0.15853116669588618,0.3973945783244239,0.0,0.0,0.5002080539862315,11.449236631393433
25,0.0003,0.5579187870025635,0.15905810801519288,0.398860682381524,0.0,0.0,0.5098625500996907,11.461318969726562
26,0.0003,0.544854591290156,0.15514606709281603,0.38970852295557656,0.0,0.0,0.5140004283852048,11.49775218963623
27,0.0003,0.5328632129563226,0.14984171705113516,0.3830214990509881,0.0,0.0,0.5170180724726783,11.732328176498413
28,0.0003,0.5392222364743551,0.15595906873544058,0.38326316674550376,0.0,0.0,0.5131660673353408,11.391291618347168
29,0.0003,0.5235300534301334,0.15192447983556323,0.3716055697864956,0.0,0.0,0.5284369899166955,11.498610973358154
30,0.0003,0.5078914900620778,0.1504062932398584,0.35748519632551407,0.0,0.0,0.5492864469687144,11.575536012649536
31,0.0003,0.5124579389890035,0.15412013000912136,0.35833780964215595,0.0,0.0,0.53971542318662,11.527393102645874
32,0.0003,0.5132415824466281,0.1529690450264348,0.36027253601286147,0.0,0.0,0.5404492378234863,11.605524063110352
33,0.0003,0.507458488146464,0.14908506804042393,0.35837341679467094,0.0,0.0,0.5522206981976827,11.478570938110352
34,0.0003,0.5092927118142446,0.1499188766711288,0.35937383506033155,0.0,0.0,0.546372213628557,11.489305973052979
35,0.0003,0.4946526388327281,0.1469336587521765,0.3477189792527093,0.0,0.0,0.5610986020829942,11.48114275932312
36,0.0003,0.4966910640398661,0.14596285074949264,0.3507282111379835,0.0,0.0,0.5612820042504205,11.472114324569702
37,0.00015,0.49156326187981497,0.14887381353312068,0.34268944991959466,0.0,0.0,0.5661813994248708,11.697051286697388
38,0.00015,0.47155895365609063,0.1389522869553831,0.3326066686047448,0.0,0.0,0.5796491662661235,11.535683155059814
39,0.00015,0.45393389562765757,0.13986378287275633,0.3140701154867808,0.0,0.0,0.5993681715594398,11.512531518936157
40,0.00015,0.4422306064102385,0.1284446814821826,0.31378592716323006,0.0,0.0,0.6085569898287455,11.41590142250061
41,0.00015,0.4313380652003818,0.12585149332880974,0.3054865724510617,0.0,0.0,0.6185325695408715,11.472138166427612
42,0.00015,0.4370858030186759,0.12726733808716137,0.30981846120622425,0.0,0.0,0.6141627669334412,11.508458137512207
43,0.00015,0.41548160943720075,0.1196133677330282,0.2958682424492306,0.0,0.0,0.6189840356508891,11.525266885757446
44,0.00015,0.4150514284769694,0.12156642737487952,0.29348500039842396,0.0,0.0,0.6238661951488919,11.600666761398315
45,0.00015,0.4246510389778349,0.12602885766989655,0.29862218300501503,0.0,0.0,0.6141416781478458,11.445635080337524
46,0.00015,0.40920171439647673,0.11487263515591621,0.2943290796544817,0.0,0.0,0.6251917017830743,11.498551845550537
47,0.00015,0.39830033481121063,0.11706769545045163,0.28123263716697694,0.0,0.0,0.6346370630794101,11.454948425292969
48,0.00015,0.4047108537620968,0.12310143580867185,0.28160942130618627,0.0,0.0,0.6393950859705607,11.524316310882568
49,0.00015,0.39439304371674855,0.11383669219083256,0.28055635028415254,0.0,0.0,0.6184972643852233,11.481465578079224
50,0.00015,0.40464850498570337,0.11370993885729049,0.29093856546613905,0.0,0.0,0.6185700999365913,11.468135595321655
51,0.00015,0.41238607002629174,0.11755912920667065,0.29482694069544474,0.0,0.0,0.6125896486971113,11.654590368270874
