Epoch,Ours (AFMBWNetV2_Full),Baseline (U-Net),Structure (U-Net++),Attention (TransUNet),Dual-Exp (White),Dual-Exp (Black),Ablation (w/o ASPP),Ablation (w/o AG)
28,0.5211561799049378,0.3832631667455037,0.3326213743951585,0.3635043965445624,0.3324632883071899,0.5288774251937867,0.5377168357372284,0.5138199640644922
29,0.5143009692430496,0.3716055697864956,0.319524038500256,0.3484278983540005,0.3318649252255757,0.5130188981691997,0.5306546807289123,0.5080496867497762
30,0.5052441555261612,0.357485196325514,0.3099814931551615,0.342153184943729,0.3190285007158915,0.5074094335238138,0.5323093202379015,0.5103602137830522
31,0.5058013641834259,0.3583378096421559,0.2973288906945122,0.3262796481450399,0.3197713057200114,0.4757453494601779,0.5202479812833998,0.4964457174142201
32,0.5018155449628829,0.3602725360128614,0.3039302905400594,0.338172878159417,0.308268842432234,0.527190441555447,0.5227527088589139,0.502911192841
33,0.4985362058877945,0.3583734167946709,0.2994464397430419,0.3328375584549374,0.2924520466062758,0.5275796386930678,0.5208766943878598,0.4966356780793932
34,0.5007109159231186,0.3593738350603315,0.2967910554673936,0.326564034488466,0.3008777697881062,0.5399080885781182,0.5256577412287394,0.5024144126309289
35,0.4995371282100677,0.3477189792527093,0.2918337497446272,0.3196525103516049,0.3102509299914042,0.5474010308583578,0.5074553860558404,0.4900387777222527
36,0.4946838277578353,0.3507282111379835,0.2926165421803792,0.3200570146242777,0.2987459739049276,0.5395246307055156,0.517297030819787,0.4960758222473992
37,0.4951686137914657,0.3426894499195946,0.2787439412540859,0.3122080418798658,0.2929067691167196,0.5028807401657105,0.5059930106004079,0.4913177914089627
38,0.4949566751718521,0.3326066686047448,0.2878649718231625,0.2981549004713694,0.2935644189516703,0.4812590493096245,0.5083222925662995,0.4932666579882304
39,0.4896248257160187,0.3140701154867808,0.2754236751132541,0.2992240991857317,0.2980890485975477,0.4696119281980726,0.5005612512429555,0.4829291019174788
40,0.5029250937700271,0.31378592716323,0.2770086341434055,0.2810817354255252,0.2817969746059842,0.4946632835600111,0.5024983942508697,0.486988189485338
41,0.484858358502388,0.3054865724510617,0.2774920178784264,0.2688285423649681,0.2557792041036817,0.4344077070554097,0.4983734064631991,0.480146892203225
42,0.4860876929759979,0.3098184612062242,0.2769496977329254,0.2913234200742509,0.2584175335036384,0.3810126211908128,0.5004467480712467,0.4876954197883606
43,0.4843654036521911,0.2958682424492306,0.2652531928486294,0.2674563407897949,0.2638361718919542,0.4296757406658597,0.4976198838816749,0.4804544746875763
44,0.4842269200086593,0.2934850003984239,0.2774485694037543,0.2600188275178273,0.2227656616104973,0.4722635388374329,0.4976911829577552,0.478441133764055
45,0.4800579982995987,0.298622183005015,0.288067760070165,0.2667986200915442,0.2940326558219062,0.4520690123240153,0.5039785252677069,0.4900990976227654
46,0.4825421142578125,0.2943290796544817,0.2758510881000094,0.2529427859518263,0.2682481408119201,0.3785469081666734,0.4991774638493856,0.4796128789583841
47,0.4803861135244369,0.2812326371669769,0.2732515301969316,0.2534849597348107,0.2885013620058695,0.3692711446020338,0.4949463638994429,0.4760969095759921
48,0.4784017693996429,0.2816094213061862,0.2713236735926734,0.2447211868233151,0.2461185216903686,0.4604834344651964,0.4916543278429243,0.466691815190845
49,0.4755688148736954,0.2805563502841525,0.2492912312348683,0.2295410341686672,0.2076481620470683,0.4163357151879204,0.4984650406572554,0.4686082826720343
50,0.4780204969644546,0.290938565466139,0.2521961867809296,0.2453447143236796,0.2194533427556355,0.4368153320418463,0.4903169459766812,0.4622052119837866
51,0.4800557208061218,0.2948269406954447,0.2788669685522715,0.254211206568612,0.2152267323599921,0.485238774617513,0.4976438071992662,0.4606834835476345
52,0.4689909422397613,0.2692519512441423,0.2241954723993937,0.2425986528396606,0.1839723269144694,0.4057258870866563,0.4823105302121904,0.4511312862237294
53,0.4722059434652328,0.2749452173709869,0.2578669369220733,0.2392018033398522,0.222072598669264,0.3660981390211317,0.490555434094535,0.4607426544030507
54,0.4713521379232406,0.2486974245972103,0.28433974120352,0.2396090732680426,0.1992315199640062,0.3651660998662313,0.4859487838215298,0.4568960236178504
55,0.4645317876338958,0.2448554899957445,0.2304374535878499,0.2411531600687239,0.199375495645735,0.391064633263482,0.4899199432796902,0.4602380984359317
56,0.4639220362901687,0.2348622699578603,0.2284836365116967,0.2566048277748955,0.2077876011530558,0.3157570375336541,0.4879279481040107,0.4583461264769236
57,0.4609628021717071,0.2221425857808854,0.2262460496690538,0.2265473319424523,0.1924637900458441,0.298628384537167,0.4881425393952264,0.4545912014113532
58,0.4692413812875747,0.2245017694102393,0.2103439622455173,0.226185346311993,0.1785940965016683,0.2760533346070183,0.4900244355201721,0.4488501926263173
59,0.4641892552375793,0.2219477070702447,0.2106092472871144,0.2096907244788275,0.1767402304543389,0.3021192219522264,0.4814448985788557,0.4446404702133603
60,0.4517624998092651,0.2112516336970859,0.1971284296777513,0.1975191778606838,0.1668353146976894,0.2638313796785143,0.4912381629149119,0.4564886589845021
61,0.4551200968027115,0.2165031539069281,0.1991408924261729,0.1973203996817271,0.1694268332587348,0.3361330760849846,0.4818017224470774,0.4487613638242085
62,0.4580051612854003,0.2010885702239142,0.1921714570787218,0.2001165085368686,0.1634945140944587,0.3557347536087036,0.4872919864124722,0.4513580150074429
63,0.4507639527320862,0.194815499915017,0.187366869714525,0.1992768969800737,0.1639073332150777,0.3270389503902859,0.485241574048996,0.4483618120352427
64,0.4534476739168167,0.1956497940752241,0.1850576983557807,0.1962690591812133,0.1582685020234849,0.285264331764645,0.4889267206192016,0.4470599253972371
65,0.453506241440773,0.203756132390764,0.1933886951870388,0.226757620440589,0.1601713432206047,0.3128997206687927,0.4788778874609205,0.4398803724182976
66,0.4535551416873932,0.1974599341551463,0.1809159762329525,0.2116184896892971,0.1617272681660122,0.2760389275021023,0.4803774522410499,0.4427944733036889
67,0.4492202365398407,0.2072608967622121,0.2064822329415215,0.2146719608041975,0.2091690871450636,0.2798932631810506,0.483418145444658,0.4453553716341654
68,0.4480505043268203,0.1985287633207109,0.2037564714749654,0.2012025131119622,0.1653290563159518,0.2630226413408915,0.4754196471638149,0.4317049966918098
69,0.4472175967693328,0.1963586820496453,0.1894110838572184,0.192173374361462,0.1558570861816406,0.2676060504383511,0.4784767740302615,0.4357121037112342
70,0.4437284898757934,0.1942029668225182,0.1900849468178219,0.2007469415664672,0.1579764697286818,0.2343506177266438,0.4791357086764441,0.4395910527971056
71,0.4518969416618347,0.1871219217777252,0.1786747270160251,0.200312500529819,0.150688185956743,0.2430529978540208,0.4737388511498769,0.4335481074121263
72,0.4483815038204193,0.1840065777301788,0.1758622500631544,0.1880876461664835,0.1507939497629801,0.239374828338623,0.4767953945530785,0.4372739354769389
73,0.44383569419384,0.1877878838115268,0.1784463961919148,0.1980047914716932,0.1529209004508124,0.2608181344138251,0.476688097582923,0.4285379979345534
74,0.4427101463079452,0.1876529607507917,0.1823229591051737,0.1926286982165442,0.1535583151711358,0.2446604635980394,0.4826715562078688,0.4338357925415039
75,0.4384530198574066,0.1888658629523383,0.1802427576647864,0.1886355810695224,0.1475258178181118,0.2442126194636027,0.471976555718316,0.427441147963206
76,0.4373397386074066,0.1839198052883148,0.1723617480860816,0.1879065142737494,0.1495579812261793,0.2330752611160278,0.4725553545686933,0.4273470607068803
77,0.4353151738643646,0.1796639568275875,0.1709996004899343,0.1781877001126607,0.1442848099602593,0.2474694040086534,0.471919799513287,0.433855038219028
78,0.4384032183885574,0.1804073797331916,0.1763942420482635,0.1794554935561286,0.1486150834295485,0.2363599326875474,0.4646289865175882,0.4232865532239278
79,0.4303318291902542,0.1860347290833791,0.1846922390990787,0.186134096648958,0.1536331997977362,0.2416116370095147,0.4659305055936177,0.4221044295363956
80,0.4318421256542206,0.177411021788915,0.173602995607588,0.1825547496477763,0.1631881793340047,0.2170821004443698,0.4603907260629866,0.4132799651887682
81,0.4275125104188919,0.1838297148545583,0.1715548031859927,0.1824583523803287,0.1549817628330654,0.2379014213879903,0.4567332843939463,0.4110563748412662
82,0.4331236553192139,0.1801044020387861,0.1752781656053331,0.1802837775813208,0.1435313158565097,0.2383407049708896,0.4588299532731374,0.4105656829145219
83,0.4194698309898376,0.1713238073719872,0.1644755489296383,0.1789416664176517,0.1433180133501688,0.2240915483898586,0.4551329241858588,0.4105623258484734
84,0.4156125795841217,0.1721698807345496,0.1667337821589576,0.1862264427873823,0.1495779792467753,0.2250665413008795,0.453726597627004,0.4086345964007907
85,0.4321484810113907,0.1737662533919016,0.171742159128189,0.192127964231703,0.1409782727559407,0.2285022298494974,0.4491196082697974,0.4073824856016371
86,0.4253691363334655,0.1717214531368679,0.1618809011247423,0.1881577087773217,0.1435336033503214,0.2329786128467983,0.4586978607707553,0.4074730839994218
87,0.4228223598003387,0.1661729355653127,0.1594086017873552,0.1715009682708316,0.141056219736735,0.2055605914857652,0.4549427138434516,0.4080013063218858
88,0.4252316260337829,0.1687103708585103,0.1609163582324981,0.1821017609702216,0.1405398646990458,0.2101708266470167,0.4579963405927022,0.4122062517537011
89,0.4168611723184585,0.1690825627909766,0.1684211048814985,0.187116433514489,0.1384737451871236,0.2229108876652187,0.4495587474770016,0.4028381983439127
90,0.4224736052751541,0.1633240977923075,0.161895826127794,0.1692987057897779,0.1396050161785549,0.2147981471485562,0.4559814168347252,0.4092119693756103
91,0.4136735260486602,0.1590855207708146,0.1624750799602932,0.169551576508416,0.1427678055233425,0.208637531598409,0.4606503248214721,0.4106064822938707
92,0.4175200402736664,0.1598970684740278,0.1607897169060177,0.1721703383657667,0.1413238684336344,0.212729012966156,0.4491825931602054,0.3974340558052063
93,0.4161202722787857,0.1585034218099382,0.1576667156484392,0.1658170931869083,0.1310808526145087,0.2081278297636244,0.4431772112846374,0.3889765487776862
94,0.3992042797803878,0.1634995712174309,0.1657331029574076,0.1729524135589599,0.1395882421069675,0.2111632797453138,0.4544422752327389,0.405500539806154
95,0.4067344725131988,0.1574828909503089,0.1588660803106096,0.1842011411984761,0.1326143595907423,0.214872305923038,0.4459484663274553,0.4011939081880781
96,0.4027049612998962,0.1561218327946133,0.1633276998996734,0.1703218102455139,0.1339731852213541,0.2095806492699517,0.4483428968323601,0.402884613805347
97,0.4145780670642853,0.1496037277910444,0.1560669183731079,0.1785996364222632,0.1364217533005608,0.2003714892599317,0.4407213588555654,0.3948393113083309
98,0.4028896141052246,0.1471352014276716,0.1543618586328294,0.1616293364100986,0.1273189504941304,0.1965852194362216,0.4389627403683133,0.3929045114252302
99,0.3956820267438888,0.1539431035518646,0.1553685572412279,0.1770130680667029,0.1358830544683668,0.2005971259540981,0.4350028190347883,0.3920266760720147
100,0.4082541531324387,0.1478603813383314,0.1582527564631568,0.1681327581405639,0.133771546681722,0.1995367805163065,0.441709209813012,0.398169367843204
101,0.3987158954143524,0.1600820746686723,0.1611234664916992,0.1821293433507283,0.1371873352262708,0.1968835420078701,0.4363379412227207,0.3875502897633446
102,0.3936784762144089,0.1541935013400183,0.1541773776213328,0.1736658142672644,0.1444668200280931,0.2145435359742906,0.4316092557377285,0.3818111618359883
103,0.4006300300359726,0.1432327528794606,0.1534940673245324,0.1608439485232035,0.1313662608464559,0.1921394228935241,0.4344663461049398,0.3840204146173265
104,0.3875011152029037,0.1441160453690423,0.1477500710222456,0.1615006460083855,0.1278777175479465,0.1893158660994635,0.4336560030778249,0.3792984618080987
105,0.3919240289926529,0.1454600062635209,0.1517924673027462,0.1611546185281541,0.1310252282354566,0.1904438310199313,0.4334239390161302,0.3810887005594041
106,0.3853570479154586,0.1526514046721988,0.1583574977185991,0.1629681653446621,0.1347275733947754,0.202367279264662,0.4337379389339023,0.3832447091738383
107,0.3847864347696304,0.1423867947525448,0.1507603148619334,0.1585451099607679,0.1277733140521579,0.1913706832461887,0.4329955392413669,0.3801048570209079
108,0.3851303017139434,0.1431923800044589,0.1545498285028669,0.1629116243786282,0.1313259230719672,0.2020344495773315,0.43299001455307,0.3794160472022163
109,0.3859846758842468,0.1453068666987949,0.1486834459834628,0.1626797543631659,0.1338102724817064,0.1955180711216396,0.4290390425258212,0.3781931651963128
110,0.397234279513359,0.1380184921953413,0.1459804667366875,0.1636732962396409,0.1248742050594753,0.188376690281762,0.4320206165313721,0.3793543762630886
111,0.3932272934913635,0.1416290336185031,0.1485251367092132,0.161982344256507,0.1314538942442999,0.1943725479973687,0.433182512389289,0.3860301269425286
112,0.3893726044893265,0.1397653486993577,0.1456400308344099,0.1573695864942338,0.1266616649097866,0.1855598754352993,0.4337245470947689,0.3813072886731889
113,0.3831554919481277,0.1468335383468204,0.1551125413841671,0.1658552017476823,0.1278357558780246,0.2050173070695665,0.4243491106563144,0.3723190910286373
114,0.3780620813369751,0.1407843093077341,0.1436027606328328,0.1622494041919708,0.1365168028407626,0.1945496598879496,0.4283663279480404,0.378069449795617
115,0.3843782800436019,0.1510760241084628,0.1478989634248945,0.1678317142857445,0.1359801040755378,0.2010475622283087,0.4240880144966973,0.3776269528600904
116,0.3848616009950638,0.1425696379608578,0.150796588924196,0.1767609543270535,0.1298456655608283,0.1907119671503702,0.4229365938239627,0.3779493550459544
117,0.3764160972833633,0.1392479591899448,0.148545135392083,0.1589234795835283,0.1263600574599372,0.1913369576136271,0.4219933595922258,0.3716307514243656
118,0.3856942939758301,0.1467995875411563,0.1470438592963748,0.1702238963709937,0.1322207543585035,0.1977168480555216,0.4169216977225409,0.3696380774180094
119,0.3817463761568069,0.1337154024177127,0.1430423829290601,0.1548310564623938,0.1261186122894287,0.1805813365512424,0.4232884645462036,0.3697155707412295
120,0.3754938685894012,0.1390370852417416,0.1447061174445682,0.1584743850760989,0.133346860938602,0.1845095184114244,0.4268363687727186,0.3783122658729553
121,0.3691214799880981,0.1431544237666659,0.1420576757854885,0.1646867540147569,0.1294673005739847,0.1906507306628757,0.4158293094899919,0.3625632332430945
122,0.3772587198019028,0.1446313824918535,0.1480967581272125,0.1615730279021792,0.1285651776525709,0.1883434030744764,0.4248812490039401,0.3743129869302113
123,0.3580312246084213,0.1426335328155093,0.1444346229235331,0.1607461247179243,0.1274721927113003,0.1913926310009426,0.4219585325982835,0.3692772885163625
124,0.3824355316162109,0.1396302229828304,0.1450119104650285,0.1599897709157731,0.1288807617293463,0.1890886359744601,0.4279112524456448,0.3808794571293725
125,0.3729374700784683,0.1375599801540374,0.145986975563897,0.1594238910410139,0.1267332050535414,0.1839730276001824,0.4213177237245771,0.3726891669962141
126,0.3764305913448333,0.1382581518756018,0.1402631024519602,0.1594275520907508,0.1281553758515252,0.1942434668540954,0.4197261353333791,0.3661932879024082
127,0.3576204693317413,0.1375266008906894,0.1479942394627465,0.1607731183369954,0.1275568061404758,0.1815551943249172,0.4176934123039245,0.3661158535215589
128,0.3628950446844101,0.1397119230694241,0.1385539842976464,0.1575707038243611,0.1259223182996114,0.1871927698453267,0.4191894266340468,0.368462198972702
129,0.3551622664928436,0.134736293554306,0.1410469280348883,0.1580916159682803,0.1280604124069214,0.1846782869762844,0.4223908768759833,0.3735027035077413
130,0.3649368441104889,0.1400506854057312,0.1439344531959957,0.1587903532716963,0.1277715298864576,0.1919301430384318,0.4194258901807997,0.3723932094044155
131,0.3671950602531433,0.1426929566595289,0.1413100004196167,0.1608524613910251,0.1317030244403415,0.1922045601738823,0.418264400296741,0.3691693577501509
132,0.3608885645866394,0.1368144737349616,0.144475390513738,0.15496024356948,0.1242322034305996,0.1791981882519192,0.4130446294943491,0.3709120512008667
133,0.3675959849357605,0.1336609052287207,0.1322965171602037,0.1571897890832689,0.1299193488226996,0.1823125786251491,0.4191772361596425,0.3692067695988549
134,0.3738889199495315,0.1373895082208845,0.139657860994339,0.1610502898693084,0.1328495542208353,0.1858145488633049,0.4128443996111552,0.3646371887789832
135,0.3548610776662826,0.1440374910831451,0.1419442421860165,0.1677146812280019,0.1280793786048889,0.196310634083218,0.4176587674352858,0.3715911997689141
136,0.3518765980005264,0.1363236950503455,0.1356389005978902,0.1562709894445207,0.1254880799187554,0.1838477532068888,0.4151870866616567,0.3689613189962175
137,0.3503707760572433,0.1332000354925791,0.1354111452897389,0.1555259850290086,0.1219486607445611,0.1856272790167066,0.4138193945089976,0.3635432594352298
138,0.3637114405632019,0.1346796684794955,0.1350763744778103,0.1562960584958394,0.1263035562303331,0.1831975168652004,0.41626738442315,0.3673038456175062
139,0.3538761651515961,0.1469182848930358,0.147272170914544,0.1632922755347358,0.1276618864801195,0.1934084071053399,0.4124508056375715,0.3655492895179325
140,0.3768316662311554,0.1383405215210384,0.1460236595736609,0.1592601888709598,0.1305593358145819,0.196294723616706,0.4181856228245629,0.3681248737706078
141,0.3568068861961365,0.1308275189664628,0.1321517904599507,0.1515605198012458,0.1190558407041761,0.1745892683664957,0.411165495051278,0.3580554160806868
142,0.3599768030643463,0.1385588977071974,0.1389499757024977,0.1606055484877692,0.1230898075633578,0.1913994020885891,0.4071709202395545,0.3659813947147793
143,0.346410384774208,0.1378360344303978,0.1390676783190833,0.1570089101791381,0.119926999674903,0.1906900180710686,0.4083721359570821,0.3582440548472934
144,0.3625170820951461,0.1324299222893185,0.1339009715451134,0.1549197932084401,0.1254711760414971,0.181818872027927,0.4145082255204518,0.3664297461509704
145,0.3170515847206115,0.1388349102603064,0.1366506159305572,0.1600319034523434,0.1312302086088392,0.1863978134261237,0.4132835288842519,0.3626369323995378
146,0.3613812112808227,0.133645651075575,0.1358282334274715,0.1690593070454067,0.1236032591925727,0.1837829060024685,0.4112370358573066,0.3649789022074805
147,0.3622740179300308,0.1295621858702765,0.1285501188702053,0.1490518324904971,0.1252699613571167,0.1738399253951178,0.4108662585417429,0.3595363246070014
148,0.3472901010513305,0.1324278381135728,0.1354657815562354,0.1538792404863569,0.1252709070841471,0.1775130285157097,0.4135755942927466,0.3593915906217363
149,0.3570200008153915,0.1349431978331672,0.1448393166065216,0.1589669817023807,0.1297221051322089,0.1886251224411858,0.4147866686185201,0.3642885082297855
150,0.3508908671140671,0.1337300644980536,0.1331147015094757,0.1577948609987894,0.1238957511054145,0.185438855489095,0.4106480909718407,0.3522101389037238
151,0.3421256619691848,0.1324268692069583,0.135252477063073,0.1532767613728841,0.1274252269003126,0.1734221233261956,0.4151405129167769,0.3600283688969082
152,0.3511759477853775,0.1338670637872483,0.1332605057292514,0.155090852578481,0.1227145340707567,0.185918022526635,0.4161793828010559,0.3598205228646596
153,0.3235834968090057,0.1356816430886586,0.1347425937652588,0.1563843078083462,0.1253417478667365,0.1780031614833408,0.4065421071317461,0.3522962715890672
154,0.3147361749410629,0.1322090804576873,0.1318395872910817,0.1552840656704373,0.1204042143291897,0.1805685891045464,0.406825621260537,0.3554676108890109
155,0.3132613456249237,0.1380156616369883,0.1409360878997378,0.1564184248447418,0.1219072553846571,0.1870185852050781,0.4112455328305562,0.3600097033712599
156,0.2967318749427795,0.1403148419327206,0.1410563535160488,0.1693778660562303,0.1289040141635471,0.1851943678326077,0.4092420995235443,0.3559894031948513
157,0.3108488762378693,0.1341505666573842,0.1348130457931094,0.1532575627168019,0.1258129676183065,0.1816736605432298,0.4126914083957672,0.3537996656364864
158,0.3185286504030227,0.1353466808795929,0.1396781457795037,0.1559389564726087,0.1236822340223524,0.1855137083265516,0.4068442708916134,0.3609644333521525
159,0.3237975007295608,0.1354836609628465,0.1399605671564738,0.1656655602984958,0.1283369872305128,0.1792926828066508,0.4129177583588494,0.3610937780804104
160,0.313596686720848,0.1360271725389692,0.1418469409147898,0.1580418540371788,0.1252549370129903,0.1858075512780083,0.4089147978358798,0.3532413118415408
161,0.3055581581592559,0.1358970244725545,0.1363349927796258,0.1581976950168609,0.1267737494574652,0.1848701318105061,0.410757001903322,0.3600157174799177
162,0.2990405911207199,0.135854168732961,0.1351825747225019,0.1577436327934265,0.1278233064545525,0.1865851865874396,0.4082399679554833,0.3567151963710785
163,0.2976671993732452,0.1338599218262566,0.1348018520408206,0.1557260692119598,0.1248988601896498,0.1825235207875569,0.4118847582075331,0.360668886370129
164,0.2988802433013916,0.1340113871627384,0.1341452976067861,0.1536482115586598,0.1221336775355868,0.1803279320398966,0.4064140425788031,0.352899643447664
165,0.3278786283731461,0.1340357661247253,0.1394641101360321,0.1530015183819665,0.1258879820505778,0.1838544620407952,0.4095979789892832,0.3630849474006229
166,0.3147820824384689,0.1327415353722042,0.134053099155426,0.1573427769872877,0.1277837077776591,0.1810338576634725,0.4107668757438659,0.3500531852245331
167,0.2966637194156646,0.1336248530281914,0.1350054595205519,0.1588327950901455,0.1294799513287014,0.1837012741300794,0.4100773943795098,0.3594275216261546
168,0.2919784128665924,0.1342839830451541,0.1378079189194573,0.1575622604952918,0.1279936379856533,0.1787026166915893,0.4120014250278473,0.3596848852104611
169,0.2986095750331878,0.130528042713801,0.1355047550466325,0.1495156678888533,0.119016687075297,0.1765259835455152,0.4048580004109277,0.3502479963832431
170,0.2999357604980469,0.1385851429568396,0.1444451106919182,0.154749729235967,0.1204314642482333,0.1868790427843729,0.4034949421882629,0.3494468523396386
171,0.2949142974615097,0.132436458269755,0.1400039871533711,0.1536826305919223,0.1252477314737108,0.1799372831980387,0.4077082488271925,0.3523469090461731
172,0.2950777786970138,0.1360925482379065,0.1347127000490824,0.1543451699945661,0.1254542681905958,0.1804945601357354,0.4048379745748308,0.343339659108056
173,0.3108524638414383,0.1353506478998396,0.1345909456411997,0.1585327353742387,0.1242418130238851,0.1870599137412177,0.4077287084526486,0.3549106823073493
174,0.3010461515188217,0.1343369192547268,0.1342930078506469,0.1635025064150492,0.1228692372639974,0.1744235648049248,0.408976901239819,0.3539541615380181
175,0.2761895966529846,0.1339154614342583,0.1314018428325653,0.1539873109923468,0.1225927604569329,0.1734637300173441,0.4117887344625261,0.3528455515702565
176,0.311796206831932,0.1352002892229292,0.1363482369316948,0.155307204193539,0.1287901494238111,0.1810719874170091,0.4079747769567701,0.35037010245853
177,0.2890213298797607,0.1360710091061062,0.133963170978758,0.1571198874049716,0.1278576241599189,0.1807620618078443,0.4145728144380781,0.3576726741260952
178,0.302937866449356,0.136548853582806,0.1377920111020406,0.157940055264367,0.1220866892072889,0.186767041683197,0.402320612139172,0.3525994916756947
179,0.2943630105257034,0.1405308253235287,0.1389993482165866,0.1610471003585391,0.1264593534999423,0.1875395986768934,0.4083733856678009,0.357321603430642
180,0.3095339268445968,0.1365096622043185,0.1327884309821658,0.1570982224411434,0.1206509550412495,0.1743727299902174,0.3994175566567315,0.3494869384500715
181,0.3020647394657135,0.1324297520849439,0.1406024714310964,0.1527733193503485,0.1236827532450358,0.1881216671731737,0.4053973389996422,0.3462327195538415
182,0.2884040504693985,0.1354770355754428,0.1416613260904947,0.1579778777228461,0.1244901869032118,0.1890842570198906,0.4019636789957682,0.3536989390850067
183,0.2858161914348602,0.1358892844782935,0.1374546845753987,0.1550870643721686,0.1196679221259223,0.1838308652242024,0.4033217913574642,0.3466645499070485
184,0.2714019644260406,0.1345997353394826,0.1328525463740031,0.161151079999076,0.1265614456600613,0.1816430701149834,0.4087282558282216,0.3623010045952267
185,0.282532747387886,0.1302876346641116,0.1323352429601881,0.1522835413614909,0.1169776598612467,0.1821666849984063,0.4047926021946801,0.3501164939668443
186,0.2980212789773941,0.1369017097685072,0.1399945490890079,0.1590586185455322,0.1239448057280646,0.1816698471705118,0.4030747314294179,0.3499731043974558
187,0.2763334745168685,0.1354955732822418,0.1403323292732238,0.1564852005905575,0.1252616802851359,0.1780455072720845,0.4076420962810516,0.3458152188195122
188,0.3083193427324295,0.1319948805703057,0.1400253216425578,0.1515249424510532,0.1175550593270195,0.1786336660385132,0.4039437671502431,0.3526853799819946
