Epoch,Ours (AFMBWNetV2_Full),Baseline (U-Net),Structure (U-Net++),Attention (TransUNet),Dual-Exp (White),Dual-Exp (Black),Ablation (w/o ASPP),Ablation (w/o AG)
42,0.1667674563080072,0.0,0.0,0.0,0.0,0.0,0.1717679261333412,0.164093288530906
43,0.1655755152553319,0.0,0.0,0.0,0.0,0.0,0.1684213391608662,0.1627520855930116
44,0.1652765578776598,0.0,0.0,0.0,0.0,0.0,0.1769514515995979,0.1677254220677746
45,0.1698856256902217,0.0,0.0,0.0,0.0,0.0,0.1679307607312997,0.164114757378896
46,0.1659558065980672,0.0,0.0,0.0,0.0,0.0,0.1767722367412514,0.1662907025052441
47,0.1661477106064558,0.0,0.0,0.0,0.0,0.0,0.1709154194427861,0.1614904500544071
48,0.1628567653149366,0.0,0.0,0.0,0.0,0.0,0.175147385481331,0.162234941456053
49,0.1633112239837646,0.0,0.0,0.0,0.0,0.0,0.1757049644986788,0.1643133171730571
50,0.1678491616249084,0.0,0.0,0.0,0.0,0.0,0.1683831430971622,0.1589916132390499
51,0.1632661754637956,0.0,0.0,0.0,0.0,0.0,0.1669566792746385,0.1553679731157091
52,0.1647904465347528,0.0,0.0,0.0,0.0,0.0,0.175338594118754,0.16616989026467
53,0.164582036063075,0.0,0.0,0.0,0.0,0.0,0.1700890370541148,0.1563148933152357
54,0.1670110280066728,0.0,0.0,0.0,0.0,0.0,0.1717950378027227,0.1608863894310262
55,0.1640596698969602,0.0,0.0,0.0,0.0,0.0,0.1700792004664739,0.1576815201176537
56,0.1660073743760586,0.0,0.0,0.0,0.0,0.0,0.1672374696367316,0.1583917354544003
57,0.1663310174643993,0.0,0.0,0.0,0.0,0.0,0.1703792545530531,0.1561463206178612
58,0.168619177788496,0.0,0.0,0.0,0.0,0.0,0.174579156604078,0.1604297245542208
59,0.1654164291173219,0.0,0.0,0.0,0.0,0.0,0.1680432658228609,0.1580778259370062
60,0.1596595050394535,0.0,0.0,0.0,0.0,0.0,0.1683117257224189,0.1571655364500152
61,0.1718022952973842,0.0,0.0,0.0,0.0,0.0,0.1631437569028801,0.1551779591374927
62,0.1668789976835251,0.0,0.0,0.0,0.0,0.0,0.1730340856644842,0.1574966563118828
63,0.1613612616807222,0.0,0.0,0.0,0.0,0.0,0.1653630493415726,0.1499239343735907
64,0.1615637804567813,0.0,0.0,0.0,0.0,0.0,0.1751102612250381,0.1584276664588186
65,0.1654108057171106,0.0,0.0,0.0,0.0,0.0,0.1725880285104115,0.1641017584337128
66,0.1636474349349737,0.0,0.0,0.0,0.0,0.0,0.1693028865589035,0.1565353747043344
67,0.1666092482209205,0.0,0.0,0.0,0.0,0.0,0.1660626306302017,0.154275937212838
68,0.1618292605131864,0.0,0.0,0.0,0.0,0.0,0.1701649217969841,0.1555620237357086
69,0.1617279376089573,0.0,0.0,0.0,0.0,0.0,0.1666881812943352,0.1524702906608581
70,0.1651322230696678,0.0,0.0,0.0,0.0,0.0,0.1688865492741267,0.1543695775998963
71,0.1659440746158361,0.0,0.0,0.0,0.0,0.0,0.1708982927931679,0.1515213631093502
72,0.1656045478582382,0.0,0.0,0.0,0.0,0.0,0.1688067288034492,0.153717178851366
73,0.1576044683903456,0.0,0.0,0.0,0.0,0.0,0.1714174081053998,0.1570675679379039
74,0.16479506008327,0.0,0.0,0.0,0.0,0.0,0.1674535024497244,0.1535328202777438
75,0.16082215026021,0.0,0.0,0.0,0.0,0.0,0.1663063429296016,0.1591621105041769
76,0.1600984105467796,0.0,0.0,0.0,0.0,0.0,0.1688254341483116,0.1472671229806211
77,0.1569841822236776,0.0,0.0,0.0,0.0,0.0,0.1664336837000317,0.1563042595154709
78,0.1576768928021192,0.0,0.0,0.0,0.0,0.0,0.1636416503124766,0.1466445881459448
79,0.1539888222515583,0.0,0.0,0.0,0.0,0.0,0.1604217474659283,0.1458153779308001
80,0.1575363267213106,0.0,0.0,0.0,0.0,0.0,0.1649783983826637,0.1422908721698655
81,0.1548365909606218,0.0,0.0,0.0,0.0,0.0,0.1638307423227363,0.1461205194393793
82,0.1553018140047788,0.0,0.0,0.0,0.0,0.0,0.1629119764599535,0.1453604891896248
83,0.1607640144973993,0.0,0.0,0.0,0.0,0.0,0.1642950027353233,0.1469451784259743
84,0.1602864702045917,0.0,0.0,0.0,0.0,0.0,0.162270702007744,0.1407064490020275
85,0.1556002235412597,0.0,0.0,0.0,0.0,0.0,0.1637660472757286,0.1458565228515201
86,0.1519856036454439,0.0,0.0,0.0,0.0,0.0,0.166668170524968,0.1448006846838527
87,0.1583361008763313,0.0,0.0,0.0,0.0,0.0,0.1604817633827527,0.1422847660051451
88,0.1503309830278158,0.0,0.0,0.0,0.0,0.0,0.1621006516118844,0.1420369689663251
89,0.1571539323031902,0.0,0.0,0.0,0.0,0.0,0.1607649676501751,0.1379511259496212
90,0.1576374983787536,0.0,0.0,0.0,0.0,0.0,0.1662551643119918,0.1448434001041783
91,0.1534658292680978,0.0,0.0,0.0,0.0,0.0,0.1597685409088929,0.1365231949422094
92,0.1637249576300382,0.0,0.0,0.0,0.0,0.0,0.165776431063811,0.1430793463355965
93,0.1492439407110214,0.0,0.0,0.0,0.0,0.0,0.1631193281047874,0.1442188601526949
94,0.1485488088428974,0.0,0.0,0.0,0.0,0.0,0.164810630844699,0.1387573927640915
95,0.1520147170126438,0.0,0.0,0.0,0.0,0.0,0.1632593360212114,0.1411083731386396
96,0.1594265937060117,0.0,0.0,0.0,0.0,0.0,0.1618013581467999,0.1417073955138524
97,0.154746905863285,0.0,0.0,0.0,0.0,0.0,0.1608338255849149,0.1419391297631793
98,0.1570096800476312,0.0,0.0,0.0,0.0,0.0,0.1602118682530191,0.137809290488561
99,0.1561414168775081,0.0,0.0,0.0,0.0,0.0,0.1572932427955998,0.1371898065838548
100,0.1541387130320072,0.0,0.0,0.0,0.0,0.0,0.163615900857581,0.1453044264680809
101,0.1489642418920994,0.0,0.0,0.0,0.0,0.0,0.1596176353593667,0.1380223438971572
102,0.1535492690652609,0.0,0.0,0.0,0.0,0.0,0.1628944627112812,0.1424690134823322
103,0.1554329804331064,0.0,0.0,0.0,0.0,0.0,0.1567553980482949,0.13265290790134
104,0.1463534563034773,0.0,0.0,0.0,0.0,0.0,0.1628822943402661,0.1354383731881777
105,0.1558369364589452,0.0,0.0,0.0,0.0,0.0,0.1596017474101649,0.1342219888336128
106,0.1491926001757383,0.0,0.0,0.0,0.0,0.0,0.1603254439102278,0.1340195789105362
107,0.1525617812573909,0.0,0.0,0.0,0.0,0.0,0.1598623070451948,0.138029155962997
108,0.1508455476164817,0.0,0.0,0.0,0.0,0.0,0.160771271917555,0.1329232066041893
109,0.1452318104356527,0.0,0.0,0.0,0.0,0.0,0.1547092479964097,0.133147352685531
110,0.1499533891677856,0.0,0.0,0.0,0.0,0.0,0.1586603404747115,0.1339989890654881
111,0.1489466977119445,0.0,0.0,0.0,0.0,0.0,0.1587467826075024,0.1366850970519913
112,0.1497246596962213,0.0,0.0,0.0,0.0,0.0,0.1580361570749018,0.1275425544215573
113,0.1446895004808902,0.0,0.0,0.0,0.0,0.0,0.1563664752576086,0.1302793095509211
114,0.1440169340372085,0.0,0.0,0.0,0.0,0.0,0.1567972091337045,0.1299629295865694
115,0.1432668834179639,0.0,0.0,0.0,0.0,0.0,0.1587535326679547,0.1366928786867194
116,0.1454555086791515,0.0,0.0,0.0,0.0,0.0,0.1580539847413699,0.130963028056754
117,0.1407680858671665,0.0,0.0,0.0,0.0,0.0,0.1567141586707698,0.1289057116541597
118,0.1449705085158348,0.0,0.0,0.0,0.0,0.0,0.155508942488167,0.129389939788315
119,0.1495375194400549,0.0,0.0,0.0,0.0,0.0,0.1568108660479386,0.1248181532654497
120,0.147700308188796,0.0,0.0,0.0,0.0,0.0,0.1568907268345356,0.1330221345027288
121,0.150116167590022,0.0,0.0,0.0,0.0,0.0,0.1587921070555845,0.1297881707549095
122,0.1431662748008966,0.0,0.0,0.0,0.0,0.0,0.1582992676231596,0.1356535092824035
123,0.1458227172493934,0.0,0.0,0.0,0.0,0.0,0.1581327151093218,0.1329637916551695
124,0.1490865150094032,0.0,0.0,0.0,0.0,0.0,0.1598581863774193,0.1336725839310222
125,0.1541380348056554,0.0,0.0,0.0,0.0,0.0,0.1561010022958119,0.1318018389244874
126,0.147989369481802,0.0,0.0,0.0,0.0,0.0,0.1564489689966043,0.1222002623809708
127,0.1408546821027994,0.0,0.0,0.0,0.0,0.0,0.158007785015636,0.1265657809873422
128,0.1471644838154316,0.0,0.0,0.0,0.0,0.0,0.1573927125169171,0.1270144401325119
129,0.1437782557308674,0.0,0.0,0.0,0.0,0.0,0.1541958090331819,0.1230091786219014
130,0.1433325886726379,0.0,0.0,0.0,0.0,0.0,0.1576109266943401,0.1232393151356114
131,0.1427079531550407,0.0,0.0,0.0,0.0,0.0,0.156035673038827,0.1281910247272915
132,0.1486491327732801,0.0,0.0,0.0,0.0,0.0,0.1557674093378914,0.1331925098266866
133,0.1448489491641521,0.0,0.0,0.0,0.0,0.0,0.1564320440093676,0.1299520528150929
134,0.1418231631070375,0.0,0.0,0.0,0.0,0.0,0.1559068499339951,0.1306301869451999
135,0.1445579317212104,0.0,0.0,0.0,0.0,0.0,0.1569388029476006,0.1248116864098442
136,0.1473527000844478,0.0,0.0,0.0,0.0,0.0,0.1555874461101161,0.1250258124536938
137,0.1370489118993282,0.0,0.0,0.0,0.0,0.0,0.1576368952790896,0.1259381693270471
138,0.1451371666789055,0.0,0.0,0.0,0.0,0.0,0.1558718803856107,0.1218063648376199
139,0.1466556143015623,0.0,0.0,0.0,0.0,0.0,0.1561042808824115,0.1251206061078442
140,0.1437226457893848,0.0,0.0,0.0,0.0,0.0,0.1548760890132851,0.1237648643553257
141,0.1473199961334467,0.0,0.0,0.0,0.0,0.0,0.1523165517383151,0.1245694112446573
142,0.1436877985298633,0.0,0.0,0.0,0.0,0.0,0.1551973631812466,0.1279294343458281
143,0.145386516302824,0.0,0.0,0.0,0.0,0.0,0.1545567632549339,0.1188591931429174
144,0.1447943612933158,0.0,0.0,0.0,0.0,0.0,0.1578468883203135,0.1272890533838007
145,0.1353440704941749,0.0,0.0,0.0,0.0,0.0,0.1561286876598994,0.1191941918598281
146,0.1461983352154493,0.0,0.0,0.0,0.0,0.0,0.1546567923492855,0.1191646624770429
147,0.1411061111092567,0.0,0.0,0.0,0.0,0.0,0.1549387493067317,0.1177077078984843
148,0.1472354606539011,0.0,0.0,0.0,0.0,0.0,0.1568592421710491,0.120842546555731
149,0.1465145960450172,0.0,0.0,0.0,0.0,0.0,0.1553525984287262,0.1213775508105754
150,0.1384836436063051,0.0,0.0,0.0,0.0,0.0,0.1528318961461385,0.1165417223340935
151,0.1397704172134399,0.0,0.0,0.0,0.0,0.0,0.1520908074246512,0.1190455621315373
152,0.1464253513514995,0.0,0.0,0.0,0.0,0.0,0.1563133714927567,0.11800535230173
153,0.1336732256412506,0.0,0.0,0.0,0.0,0.0,0.1554450075659487,0.1217362966802385
154,0.1344941343367099,0.0,0.0,0.0,0.0,0.0,0.1535573744111591,0.1230862711038854
155,0.1358958046883344,0.0,0.0,0.0,0.0,0.0,0.1553155297206507,0.1203678780131869
156,0.1318953340500593,0.0,0.0,0.0,0.0,0.0,0.1538320778972572,0.1190170562101735
157,0.1370650015026331,0.0,0.0,0.0,0.0,0.0,0.1563765298161241,0.1156822229425112
158,0.1417769844084978,0.0,0.0,0.0,0.0,0.0,0.1550504026313622,0.1277602001196808
159,0.140843187496066,0.0,0.0,0.0,0.0,0.0,0.1557114648322264,0.1205421064462926
160,0.1440860198438167,0.0,0.0,0.0,0.0,0.0,0.1525834379096826,0.1195722941723134
161,0.1334130139648914,0.0,0.0,0.0,0.0,0.0,0.1550122072299321,0.1208190667132536
162,0.1332464038580656,0.0,0.0,0.0,0.0,0.0,0.155223495595985,0.124997706628508
163,0.1301949626952409,0.0,0.0,0.0,0.0,0.0,0.155495410081413,0.1219140392210748
164,0.1312669567763805,0.0,0.0,0.0,0.0,0.0,0.1551170067654715,0.1198202817804283
165,0.1368321809917688,0.0,0.0,0.0,0.0,0.0,0.1551070613993538,0.1234266965753502
166,0.1360717165097594,0.0,0.0,0.0,0.0,0.0,0.1537734804054101,0.1159706813593705
167,0.1445277798175811,0.0,0.0,0.0,0.0,0.0,0.1551705588069227,0.1255884073674678
168,0.1356582946330309,0.0,0.0,0.0,0.0,0.0,0.1545511144730779,0.1221479332281483
169,0.1347542635351419,0.0,0.0,0.0,0.0,0.0,0.1536920965545707,0.1222556594345304
170,0.1282077280431985,0.0,0.0,0.0,0.0,0.0,0.1534278790156046,0.1200117097960578
171,0.1325384584069252,0.0,0.0,0.0,0.0,0.0,0.1538580020268758,0.1162041869428422
172,0.1326607298851013,0.0,0.0,0.0,0.0,0.0,0.1544764189256562,0.1138965468439791
173,0.1389010296016931,0.0,0.0,0.0,0.0,0.0,0.1550389419827196,0.1123942565586831
174,0.1364262277632951,0.0,0.0,0.0,0.0,0.0,0.1530607408119572,0.1239319871697161
175,0.1300537829846143,0.0,0.0,0.0,0.0,0.0,0.1547933651341332,0.1203050510750876
176,0.1314126667380332,0.0,0.0,0.0,0.0,0.0,0.1514674736393822,0.1171478692028257
177,0.1347713451832533,0.0,0.0,0.0,0.0,0.0,0.1525335813562075,0.1169441002938482
178,0.1322676640748977,0.0,0.0,0.0,0.0,0.0,0.153877211196555,0.1183710087504651
179,0.133094772323966,0.0,0.0,0.0,0.0,0.0,0.1543439624210198,0.1233880068692896
180,0.1377903553843498,0.0,0.0,0.0,0.0,0.0,0.1554395188060071,0.1225311600499683
181,0.1253910751640796,0.0,0.0,0.0,0.0,0.0,0.1528251363171471,0.110277366803752
182,0.1254731278866529,0.0,0.0,0.0,0.0,0.0,0.1543885723584228,0.1188758053713374
183,0.1323864909261465,0.0,0.0,0.0,0.0,0.0,0.1526809787584675,0.1201136924326419
184,0.1146126401051878,0.0,0.0,0.0,0.0,0.0,0.1564362638526492,0.1253604475822713
185,0.1261042477190494,0.0,0.0,0.0,0.0,0.0,0.1525989540749126,0.1225789205895529
186,0.1336297442764044,0.0,0.0,0.0,0.0,0.0,0.1530891090631485,0.1178680000205834
187,0.1205311983823776,0.0,0.0,0.0,0.0,0.0,0.154774472117424,0.1175588576330079
188,0.1364492497593164,0.0,0.0,0.0,0.0,0.0,0.1529501258499092,0.1187297727498743
189,0.1500163505971431,0.0,0.0,0.0,0.0,0.0,0.1551282841298315,0.1200218781001038
190,0.1378505042940378,0.0,0.0,0.0,0.0,0.0,0.1543892337216271,0.1221498352785905
191,0.1362476678192615,0.0,0.0,0.0,0.0,0.0,0.153256566160255,0.1135654443667994
192,0.1240033378452062,0.0,0.0,0.0,0.0,0.0,0.1557207177082697,0.1207877048187785
193,0.130669626891613,0.0,0.0,0.0,0.0,0.0,0.1573100546995798,0.1230206847190857
194,0.1292963291704654,0.0,0.0,0.0,0.0,0.0,0.1538516718480322,0.1183428609536753
195,0.1237513058632612,0.0,0.0,0.0,0.0,0.0,0.1552192921439806,0.1179889869358804
196,0.1374852633476257,0.0,0.0,0.0,0.0,0.0,0.155857756982247,0.1211600894729296
197,0.1226407025009393,0.0,0.0,0.0,0.0,0.0,0.1539258279734187,0.1196191030244032
198,0.1264000988751649,0.0,0.0,0.0,0.0,0.0,0.1547336146235466,0.1222738311522536
199,0.116937945112586,0.0,0.0,0.0,0.0,0.0,0.1510356379052003,0.1163946339653597
200,0.1283365574479103,0.0,0.0,0.0,0.0,0.0,0.1526862473123603,0.1177042254143291
201,0.1101620819419622,0.0,0.0,0.0,0.0,0.0,0.1532240180505646,0.1130560416314336
202,0.1150344109535217,0.0,0.0,0.0,0.0,0.0,0.1556223808891243,0.1260001465678215
203,0.1138150969147682,0.0,0.0,0.0,0.0,0.0,0.1540209885272714,0.1172955815990765
204,0.1162411703914403,0.0,0.0,0.0,0.0,0.0,0.1557881945537196,0.121978600240416
205,0.1249651384353637,0.0,0.0,0.0,0.0,0.0,0.1573320911990271,0.1275627373821205
206,0.1113783702999353,0.0,0.0,0.0,0.0,0.0,0.1536403218077288,0.1167537629604339
207,0.110369408801198,0.0,0.0,0.0,0.0,0.0,0.1549438234004709,0.1169699392384953
208,0.1136173418164253,0.0,0.0,0.0,0.0,0.0,0.1573308821353647,0.1137758484317196
209,0.1137123154103755,0.0,0.0,0.0,0.0,0.0,0.1522910275393062,0.1258834248615635
210,0.1046937820315361,0.0,0.0,0.0,0.0,0.0,0.1554343920614984,0.1168518151674005
211,0.1060054031014442,0.0,0.0,0.0,0.0,0.0,0.1546256320344077,0.1124688715570502
212,0.1024122214317321,0.0,0.0,0.0,0.0,0.0,0.1538502712216642,0.1213759595321284
213,0.1005294992774725,0.0,0.0,0.0,0.0,0.0,0.1532416957947943,0.1137615510159068
214,0.1160141328722238,0.0,0.0,0.0,0.0,0.0,0.1535985211531321,0.1182662332223521
215,0.1057797915488481,0.0,0.0,0.0,0.0,0.0,0.1557051298518975,0.1252000334362189
216,0.0981443024426698,0.0,0.0,0.0,0.0,0.0,0.152344778428475,0.1160311844613817
217,0.103319272249937,0.0,0.0,0.0,0.0,0.0,0.1537727656463782,0.1223606700698534
218,0.0960631884634494,0.0,0.0,0.0,0.0,0.0,0.1531605905956692,0.1251725610759523
219,0.117931227274239,0.0,0.0,0.0,0.0,0.0,0.1532540630135271,0.1186939034197065
220,0.1008484891057014,0.0,0.0,0.0,0.0,0.0,0.1527218442824151,0.1183373044762346
221,0.1104184775054454,0.0,0.0,0.0,0.0,0.0,0.1547131477130784,0.1190376966363853
222,0.0989978774636983,0.0,0.0,0.0,0.0,0.0,0.1536924250423908,0.1263207516736454
223,0.1042656859010458,0.0,0.0,0.0,0.0,0.0,0.1540208839707904,0.1181102437277634
224,0.1068460644781589,0.0,0.0,0.0,0.0,0.0,0.1560536582436826,0.1242592771848042
225,0.1074214055761694,0.0,0.0,0.0,0.0,0.0,0.1566084711088074,0.1217186846666865
226,0.0896080071479082,0.0,0.0,0.0,0.0,0.0,0.1553377150661415,0.122793162945244
227,0.0934268113225698,0.0,0.0,0.0,0.0,0.0,0.1550364379253652,0.1227805506024095
228,0.1014297931268811,0.0,0.0,0.0,0.0,0.0,0.1529872750242551,0.1130104673405488
229,0.0920806066319346,0.0,0.0,0.0,0.0,0.0,0.1527133134504159,0.1168600057148271
230,0.0888644477725029,0.0,0.0,0.0,0.0,0.0,0.1546140616138776,0.1224486780663331
231,0.0999312308430671,0.0,0.0,0.0,0.0,0.0,0.1559904721875985,0.1146821530328856
232,0.0933018795400857,0.0,0.0,0.0,0.0,0.0,0.1544714972376823,0.1132836430437035
233,0.099578813612461,0.0,0.0,0.0,0.0,0.0,0.1538695654107464,0.1159056290156311
234,0.0916948061808943,0.0,0.0,0.0,0.0,0.0,0.1553259361121389,0.1315170489251613
235,0.0931940667331218,0.0,0.0,0.0,0.0,0.0,0.1548299111425876,0.1094200392564137
236,0.0852425459399819,0.0,0.0,0.0,0.0,0.0,0.1557902759148015,0.1239037095672554
237,0.1073677344247698,0.0,0.0,0.0,0.0,0.0,0.1552572491268317,0.1217520900070667
238,0.0966353350877761,0.0,0.0,0.0,0.0,0.0,0.1544314823216862,0.1225731081432766
239,0.0948147885501384,0.0,0.0,0.0,0.0,0.0,0.1543742963837252,0.1174195785489347
240,0.0958637217804789,0.0,0.0,0.0,0.0,0.0,0.1557126987311575,0.1202736849586168
241,0.0799208671972155,0.0,0.0,0.0,0.0,0.0,0.1555408088697327,0.1174446512427594
242,0.0966598040610551,0.0,0.0,0.0,0.0,0.0,0.1536906140546004,0.1160055498282114
243,0.0866234090924263,0.0,0.0,0.0,0.0,0.0,0.1554290491673681,0.1145802223020129
244,0.0824798512458801,0.0,0.0,0.0,0.0,0.0,0.152305821991629,0.117271017945475
245,0.0845402720570564,0.0,0.0,0.0,0.0,0.0,0.1539775165418783,0.116996682766411
246,0.0924276205524802,0.0,0.0,0.0,0.0,0.0,0.153256246033642,0.1216605166594187
247,0.0923026008531451,0.0,0.0,0.0,0.0,0.0,0.1552447350488768,0.1133826851844787
248,0.1027284382283687,0.0,0.0,0.0,0.0,0.0,0.1543079832361804,0.11501587761773
249,0.0861983846127986,0.0,0.0,0.0,0.0,0.0,0.1545524136059814,0.1196529134280151
250,0.0818289054185152,0.0,0.0,0.0,0.0,0.0,0.1538048681285646,0.1181795028348763
251,0.0872589534521103,0.0,0.0,0.0,0.0,0.0,0.1522688532041178,0.1237703944245974
252,0.0822524064034223,0.0,0.0,0.0,0.0,0.0,0.1524589337408542,0.1137466870248317
253,0.0886824780702591,0.0,0.0,0.0,0.0,0.0,0.1543633378214306,0.1156473973559008
254,0.0864907987788319,0.0,0.0,0.0,0.0,0.0,0.1525523947344886,0.1126298259529802
255,0.0736097154766321,0.0,0.0,0.0,0.0,0.0,0.1534284640517499,0.1207230226033263
256,0.0827627827227115,0.0,0.0,0.0,0.0,0.0,0.1565452790094746,0.1170316630767451
257,0.0854615180194377,0.0,0.0,0.0,0.0,0.0,0.1520680336488618,0.1265478047231833
258,0.0835787694156169,0.0,0.0,0.0,0.0,0.0,0.1542428497638967,0.1232543617486953
259,0.0715593598783016,0.0,0.0,0.0,0.0,0.0,0.1539024919271469,0.1123674328128496
260,0.0737836968153715,0.0,0.0,0.0,0.0,0.0,0.1553920865058899,0.1146969222360187
261,0.083952345624566,0.0,0.0,0.0,0.0,0.0,0.1539135134054554,0.112066125538614
262,0.0783832232281565,0.0,0.0,0.0,0.0,0.0,0.1544015251100063,0.1150304446617762
263,0.0810874849185347,0.0,0.0,0.0,0.0,0.0,0.1544336406721009,0.1113490670091576
264,0.0766653561592102,0.0,0.0,0.0,0.0,0.0,0.1563386462628841,0.1162648593386014
265,0.0739829743281006,0.0,0.0,0.0,0.0,0.0,0.1552098490297794,0.1165045729941792
266,0.0795309637859463,0.0,0.0,0.0,0.0,0.0,0.1580534472233719,0.1258384167320198
267,0.0748427423089742,0.0,0.0,0.0,0.0,0.0,0.151809856792291,0.1118134236998028
268,0.0767569799348712,0.0,0.0,0.0,0.0,0.0,0.1505093349350823,0.1126704974306954
269,0.0802402380108833,0.0,0.0,0.0,0.0,0.0,0.1537695941825707,0.1114874755342801
270,0.0697890881821513,0.0,0.0,0.0,0.0,0.0,0.1555754492680231,0.1173187540637122
271,0.0787921964749693,0.0,0.0,0.0,0.0,0.0,0.1554515453676382,0.1228089907103114
272,0.0723822435364127,0.0,0.0,0.0,0.0,0.0,0.1561501586602793,0.1216077861686547
273,0.0773418148234486,0.0,0.0,0.0,0.0,0.0,0.1539493259456422,0.1177743719683753
274,0.0862507060170173,0.0,0.0,0.0,0.0,0.0,0.1568714961409568,0.1209351000686486
275,0.079420760422945,0.0,0.0,0.0,0.0,0.0,0.1547968345383803,0.121198382642534
276,0.0786206245422363,0.0,0.0,0.0,0.0,0.0,0.1532236093448268,0.1096291556954383
277,0.0750876471400261,0.0,0.0,0.0,0.0,0.0,0.1532910932269361,0.112774902747737
278,0.068405702188611,0.0,0.0,0.0,0.0,0.0,0.1521944648689694,0.1131403924690352
279,0.0700605460256338,0.0,0.0,0.0,0.0,0.0,0.1554072059690952,0.1240266934037208
280,0.068799844905734,0.0,0.0,0.0,0.0,0.0,0.1533613492217329,0.1252920481893751
281,0.076766483746469,0.0,0.0,0.0,0.0,0.0,0.1547371697094705,0.1137830548816257
282,0.0793970372527837,0.0,0.0,0.0,0.0,0.0,0.1549942675564024,0.1193800263106823
283,0.0735849423334002,0.0,0.0,0.0,0.0,0.0,0.1572729700969325,0.1181350217925177
