Epoch,Ours (AFMBWNetV2_Full),Baseline (U-Net),Structure (U-Net++),Attention (TransUNet),Dual-Exp (White),Dual-Exp (Black),Ablation (w/o ASPP),Ablation (w/o AG)
262,3.75e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,7.32421875e-08,3.662109375e-08
263,3.75e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,7.32421875e-08,3.662109375e-08
264,3.75e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,7.32421875e-08,3.662109375e-08
265,3.75e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,7.32421875e-08,3.662109375e-08
266,3.75e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,7.32421875e-08,3.662109375e-08
267,3.75e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,7.32421875e-08,3.662109375e-08
268,3.75e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,7.32421875e-08,3.662109375e-08
269,3.75e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,7.32421875e-08,3.662109375e-08
270,3.75e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,7.32421875e-08,3.662109375e-08
271,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,7.32421875e-08,3.662109375e-08
272,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,3.662109375e-08,3.662109375e-08
273,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,3.662109375e-08,3.662109375e-08
274,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,3.662109375e-08,3.662109375e-08
275,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,3.662109375e-08,3.662109375e-08
276,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,3.662109375e-08,1.8310546875e-08
277,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,3.662109375e-08,1.8310546875e-08
278,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,3.662109375e-08,1.8310546875e-08
279,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,3.662109375e-08,1.8310546875e-08
280,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,3.662109375e-08,1.8310546875e-08
281,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,3.662109375e-08,1.8310546875e-08
282,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,3.662109375e-08,1.8310546875e-08
283,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,3.662109375e-08,1.8310546875e-08
284,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,3.662109375e-08,1.8310546875e-08
285,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,3.662109375e-08,1.8310546875e-08
286,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,3.662109375e-08,1.8310546875e-08
287,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,3.662109375e-08,1.8310546875e-08
288,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08
289,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08
290,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08
291,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08
292,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08
293,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08
294,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08
295,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08
296,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08
297,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08
298,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08
299,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08
300,1.875e-05,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08,1.8310546875e-08
