Epoch,Ours (AFMBWNetV2_Full),Baseline (U-Net),Structure (U-Net++),Attention (TransUNet),Dual-Exp (White),Dual-Exp (Black),Ablation (w/o ASPP),Ablation (w/o AG)
52,0.6637247562408447,0.6372002767191993,0.6510812428262499,0.6188452376259698,0.6843958112928602,0.4278217726283603,0.4105835907989078,0.4434132933616638
53,0.6599282091856002,0.6328038990497589,0.6291086163785723,0.6250221252441406,0.6631543066766526,0.4567247874206966,0.4154064357280731,0.4397041062513987
54,0.6607611751556396,0.6483649836646186,0.592486768298679,0.628225396739112,0.638954316245185,0.4691987898614671,0.4111241360505422,0.4418723364671071
55,0.6642134785652161,0.6480395674705506,0.6372289207246569,0.6135025587346818,0.6578937702708774,0.4586659643385145,0.4132355365488264,0.4385577241579692
56,0.6594744551181793,0.6510126484764946,0.6523395154211257,0.6012788123554653,0.6689599408043756,0.4875385767883725,0.4155501716666751,0.4479714711507161
57,0.6634562331438064,0.6630633274714152,0.6631010280715095,0.6250029709604051,0.6589143647087945,0.5008094231287639,0.4149387101332346,0.4461719400352902
58,0.6665215569734573,0.6598741875754462,0.6711245099703471,0.6355338480737475,0.6804678294393751,0.5095409757561153,0.4118095397949218,0.4560227195421855
59,0.6626458668708801,0.6645026551352606,0.6784360395537482,0.6421203851699829,0.6866388625568813,0.5205826189782884,0.4178322851657867,0.4525837514135573
60,0.6723850321769714,0.6701065116458469,0.6864879846572876,0.647430651055442,0.6965187483363682,0.5215803239080641,0.4099808851877848,0.4425965832339393
61,0.6725527817010879,0.669937190744612,0.6898395220438639,0.649936842918396,0.7010163201226128,0.5017488121986389,0.4206830614142948,0.4570732288890414
62,0.6688579332828521,0.6827025532722473,0.6993901703092787,0.6544690714942084,0.7102307902442084,0.4542815897199843,0.4127491540378994,0.4494292967849307
63,0.6860642349720001,0.6914812339676751,0.7016749593946668,0.6496051192283631,0.7084992726643881,0.4879404041502211,0.4190282901128133,0.4571808344788021
64,0.677980996966362,0.6852273570166694,0.7013820396529303,0.6497277206844754,0.709561620818244,0.5042342470751868,0.4168343418174319,0.4579112370808919
65,0.6746905434131623,0.6807073420948453,0.6988860640260909,0.6484992265701294,0.7079961657524109,0.5029846913284726,0.4230098565419515,0.4592171914047665
66,0.6773275774717331,0.6876616716384888,0.7136395706070794,0.6451090508037143,0.7115847547849019,0.5285924467775557,0.4199675334824456,0.4592542601956261
67,0.6813528406620025,0.6853449556562635,0.6792241281933254,0.6455277389950222,0.6770835253927443,0.5233361370033688,0.4245028767320845,0.4647441241476271
68,0.6829527688026428,0.6928381535742018,0.6946463863054911,0.6592371225357055,0.7140308525827196,0.5455242951711019,0.4224116762479146,0.4646501289473639
69,0.6844253414869308,0.6923468642764621,0.6988025744756062,0.6593068599700928,0.7221296588579814,0.5395759304364522,0.4204026169247097,0.4628167172273
70,0.6822086155414581,0.6951873620351156,0.6998926401138306,0.6592303978072273,0.715104673968421,0.5607620623376635,0.4271598517894744,0.466854958401786
71,0.6810059124231338,0.7022088302506341,0.7125678843922085,0.650148892402649,0.722327008512285,0.5460121075312296,0.4247600959406958,0.4718160616026984
72,0.6821548807621002,0.7038374556435479,0.7159450054168701,0.6612501396073236,0.723660765753852,0.554914903640747,0.4204655951923794,0.469210637278027
73,0.6921700406074524,0.7012957572937012,0.7161024928092956,0.6586989508734808,0.7174115180969238,0.5522411266962687,0.4247534798251258,0.4705546120802561
74,0.685358025431633,0.6964195132255554,0.7126692573229472,0.6579620056682163,0.7188118921385871,0.5580920398235321,0.4195114632447561,0.4659573296705881
75,0.6944814622402191,0.7043555498123169,0.7123154759407043,0.6661673426628113,0.7268235498004489,0.5763013932440016,0.4270201636685265,0.4706296291616227
76,0.6979050123691559,0.7106375588311089,0.7166941457324558,0.6623750368754069,0.7272988557815552,0.5737169033951229,0.4287565423382653,0.4739686018890804
77,0.699692485332489,0.7083461827701992,0.7209624820285373,0.6683479521009658,0.7275882158014509,0.5598297635714213,0.4301323764854007,0.4704442355367872
78,0.691395171880722,0.7061368213759528,0.7235566258430481,0.6726749976476033,0.7338633298873901,0.5647184868653615,0.4389620072311825,0.4860084818469153
79,0.6984604549407959,0.6995828456348843,0.7147816048728095,0.6618893994225397,0.7275739457872179,0.5572514885001713,0.4385585374302334,0.4860993285973867
80,0.7027544432878494,0.7049430900149876,0.720430956946479,0.6744820104704963,0.7241365909576416,0.584874200158649,0.4444196164608002,0.4941721975803375
81,0.7051086288690567,0.71416015625,0.7267070041762458,0.6693854398197598,0.7255415068732367,0.5787721309396956,0.4482139117187924,0.4950519892904493
82,0.6977737188339234,0.7149512913491991,0.7276726788944669,0.6751433955298529,0.735003391901652,0.5739646355311075,0.4454911960495842,0.4906309299998813
83,0.7101915889978409,0.7182464136017693,0.7353357818391588,0.6776458740234375,0.736294482813941,0.5767367720603943,0.4479925387435489,0.4973982996410794
84,0.7124316263198852,0.7163942747645908,0.7303099075953166,0.6700464930799273,0.7348081337081062,0.5896768450737,0.4512871000501844,0.4963123361269633
85,0.7062788498401641,0.7210471590360006,0.7310328470336066,0.6766255948278639,0.7397149960199992,0.590076928668552,0.4493957016203138,0.4984359098805321
86,0.7093985295295715,0.7201934456825256,0.7377177410655551,0.6781394614113702,0.7335410568449232,0.5858614365259807,0.4464635180102454,0.4985360589292314
87,0.7058540654182434,0.7215746098094517,0.7370742678642273,0.6789234691196018,0.7428887367248536,0.6011395414670309,0.4526354465219709,0.4989720337920719
88,0.708722265958786,0.7189332630899218,0.7378431783782111,0.6781317008866204,0.7439093867937724,0.5941823416286045,0.4474345664183298,0.4920599540074666
89,0.7191199004650116,0.7192651960584853,0.7300402826733059,0.6736772298812866,0.7438339630762736,0.5843272904555002,0.45099980963601,0.4955706265237596
90,0.7081098914146423,0.7201781471570333,0.7349190804693434,0.6845270580715603,0.7468528866767883,0.5891290293799506,0.4469822963078816,0.5028319464789497
91,0.724597994685173,0.7304408099916246,0.7394278274642097,0.6849528650442759,0.7488250149620904,0.5985127263598972,0.4484829982121786,0.4981447954972585
92,0.7170451456308365,0.7271866136127048,0.7455099105834961,0.6841170946756999,0.7436085277133517,0.6078902304172515,0.4496244072914123,0.5059255335066054
93,0.7304965800046921,0.7263452013333639,0.7421238382657369,0.6898055248790317,0.7522468037075467,0.6089343706766764,0.4565825091467963,0.5137515856160058
94,0.7340984559059143,0.7174094054434035,0.7360280262099372,0.6773579041163127,0.7448357290691799,0.6012376460764143,0.4525182472334967,0.5045937531524234
95,0.7266334146261215,0.7269543343120151,0.7460333175129361,0.6831961009237502,0.7459026402897305,0.6038444214397006,0.4540003220240275,0.5045128107070923
96,0.724453222155571,0.7199327998691135,0.7393630411889818,0.6857658969031439,0.7536317944526673,0.5993393633100722,0.4538016690148247,0.5021755596001943
97,0.7234607988595962,0.7328405287530687,0.7482807887925043,0.6921179427040948,0.7488649487495422,0.6172753784391615,0.4631010406547122,0.5095626440313127
98,0.7298333936929702,0.7302002906799316,0.7432231704394022,0.6937048779593573,0.7550467795795864,0.6206252978907691,0.4692846390936109,0.5139188369115194
99,0.7456994205713272,0.7274816764725579,0.7473296231693691,0.6820896532800462,0.74663528336419,0.613044849369261,0.4656466934416029,0.5128861427307129
100,0.7270386147499084,0.7295920968055725,0.7431059612168206,0.6852729320526123,0.7570022556516859,0.6182706680562761,0.4607900586393144,0.5074108593993717
101,0.7332167029380798,0.7225401308801439,0.7425097544987996,0.6875612987412347,0.7527569850285848,0.6216655638482835,0.4680499527189466,0.5179563721021017
102,0.735327056646347,0.7293261898888482,0.7414895110660129,0.6918836818801032,0.739968658818139,0.6157463967800141,0.4634121437867483,0.5127140012052324
103,0.7349595361948014,0.7310675157441033,0.7506611612108018,0.6898222923278808,0.7524920450316535,0.6162270916832818,0.4739323761728075,0.5247059318754408
104,0.741512171626091,0.734372185336219,0.7504884878794352,0.6889566924836901,0.7646972788704767,0.6246656901306576,0.4674399409029219,0.5240825023916033
105,0.7490281879901886,0.7355184899436102,0.7542705085542467,0.7013416197564867,0.7585480319129096,0.6262104557620154,0.4708399905098809,0.5304665280712976
106,0.7514069485664367,0.7248280088106791,0.7408755037519666,0.6930495275391473,0.7511680907673306,0.6138570686181386,0.4689048396216498,0.5228444960382249
107,0.7495027679204941,0.7357776125272115,0.7474085847536723,0.6975058476130168,0.7578719814618429,0.6262152890364329,0.4704822089936998,0.5264439105987548
108,0.7503373724222183,0.7283308837148879,0.7434516575601365,0.6874524222479926,0.7556891693009271,0.6135214580429925,0.4707885954115126,0.526449261771308
109,0.7517881220579147,0.73421614434984,0.7501479917102389,0.6956985049777561,0.7517398145463732,0.6236085527473025,0.4751262187957764,0.531446166170968
110,0.7458285731077194,0.7356771389643352,0.7549293902185228,0.6977001667022705,0.7601490961180792,0.625159912639194,0.4745420575141906,0.5311376459068722
111,0.7445991742610931,0.7305943568547567,0.7455185996161566,0.6947251730495029,0.7553879817326864,0.6191902935504914,0.475278862979677,0.523003794087304
112,0.7489273107051849,0.7353874418470595,0.7491777433289422,0.6981621980667114,0.7610843790902032,0.6349551763799456,0.4713941991329193,0.5266054126951429
113,0.7573643940687179,0.7307455963558621,0.7449852228164673,0.687976700729794,0.75570138030582,0.6167610334025488,0.4791683495044708,0.5281424575381809
114,0.7567106634378433,0.7319634477297465,0.7480734162860446,0.6937223487430149,0.7510849330160353,0.6223699291547139,0.4779762678676181,0.5276157690419091
115,0.7490983414649963,0.7303659995396932,0.7459323048591614,0.6964397456910875,0.7516051424874199,0.6257087482346428,0.4818273411856757,0.5279246787230174
116,0.7561539924144745,0.7345390955607096,0.7488671064376831,0.689949615796407,0.7552268756760492,0.6345332437091403,0.4843944999906752,0.5296275807751549
117,0.7579424983263016,0.7388228032324049,0.7585788898997836,0.7045435309410095,0.7618702199723986,0.6316439694828457,0.4863531874285804,0.5382017413775126
118,0.754041965007782,0.7329337318738302,0.7486401889059279,0.6973129835393693,0.7546209255854289,0.6292817844284906,0.4791216148270501,0.5298792825804817
119,0.7528043711185455,0.7434142231941223,0.7545316007402209,0.7050657802157931,0.7686870786878798,0.6417520602544149,0.4855938282277849,0.5397113859653473
120,0.7666481375694275,0.7345255666308933,0.7502426809734768,0.6985986828804016,0.7534036835034689,0.6385194440682729,0.4830643892288208,0.5297601785924699
121,0.7619459521770477,0.7383471144570245,0.7517042636871338,0.6978046708636814,0.7528500119845073,0.636903875403934,0.4815783944394853,0.5359836055172814
122,0.7606914669275283,0.7324107819133334,0.7455328861872356,0.6950527495808072,0.7603297061390347,0.6311086999045478,0.4781767401430342,0.5314960055881076
123,0.7663352614641189,0.735933416419559,0.7542999333805508,0.692537342177497,0.7596012579070197,0.6259225103590224,0.4829010056124793,0.5341346866554684
124,0.7633074325323105,0.7354231781429714,0.7491421831978692,0.6967231101459928,0.7555929740269979,0.6311672906080882,0.4813802387979295,0.5321050663789113
125,0.7658565545082092,0.731406389342414,0.7447795854674445,0.6916844897800022,0.7602623568640815,0.6343137621879578,0.4830595314502716,0.5362130886978573
126,0.7683465057611465,0.7397213300069173,0.756606928507487,0.702928610642751,0.7613887455728319,0.6307890951633454,0.4873538586828443,0.5367980228530036
127,0.7839283686876297,0.736597998936971,0.7471711450152927,0.7000072267320421,0.7611442274517484,0.6385091582934062,0.4847613321410285,0.5384664429558648
128,0.7728623229265212,0.735902214050293,0.7501158330175611,0.699539049466451,0.7606946680280897,0.6288431624571482,0.4844314654668172,0.536232144302792
129,0.782833456993103,0.7389673365486993,0.7564908901850382,0.6972692820760938,0.7584117280112372,0.6283580276701185,0.4815879338317447,0.537914878792233
130,0.7647298794984817,0.7341651956240336,0.7514671087265015,0.7010620408587985,0.7605782296922472,0.6357516997390323,0.4864511615700192,0.5344364272223578
131,0.770654199719429,0.7312188148498535,0.7549431867069668,0.6950140383508471,0.7583966612815857,0.6291346801651849,0.4918673906061384,0.5341621319452922
132,0.7724535822868347,0.7360284924507141,0.7490497827529907,0.7024460196495056,0.7616856455802917,0.6435796519120535,0.4917329801453484,0.5370371368196275
133,0.7645379364490509,0.7459095319112142,0.7599843197398716,0.7043425520261128,0.7643488552835253,0.6380484561125438,0.4923713213867611,0.5443651484118568
134,0.7680739587545394,0.7401910305023194,0.7548607654041715,0.6937301503287421,0.7569578475422329,0.6344423121876187,0.4923791567484538,0.5404749075571696
135,0.7797602647542954,0.7329745451609294,0.7518916646639506,0.6925191243489583,0.7634007612864177,0.6326458242204455,0.485749845372306,0.531112238433626
136,0.7856839162111282,0.7398349430825976,0.7607835319307116,0.6995916154649523,0.7633230739169651,0.6357532262802124,0.4865201671918233,0.5403082205189599
137,0.775501229763031,0.7452170292536417,0.7583711081080966,0.7037215656704373,0.7622534566455417,0.6430353866683112,0.4921517782741123,0.5442610277069939
138,0.7731313592195511,0.7377097368240356,0.7579906039767795,0.698508604367574,0.7599870827462938,0.6392207688755459,0.4911535594198439,0.5369049463007185
139,0.7793912905454635,0.7350408461358812,0.7479772382312351,0.6984967417187161,0.7663771642578973,0.6323365608851115,0.4926568177011278,0.5468050890498691
140,0.7482907539606094,0.7388371361626519,0.7510482721858555,0.6979908015992906,0.7568027191691928,0.6291127377086215,0.4902346425586276,0.5448278248310089
141,0.7771500122547149,0.7497502830293443,0.7687493681907653,0.711765608522627,0.7746629304356045,0.656755452685886,0.495156999429067,0.5510864588949416
142,0.7753593552112579,0.7405997316042582,0.7591717388894823,0.7048231999079386,0.7645439876450433,0.6458664218584697,0.4943385971917046,0.5404530028502147
143,0.780255640745163,0.7419179386562771,0.7582890550295512,0.7040410227245755,0.7674196243286133,0.6380884203645918,0.4916780067814721,0.5419077893098195
144,0.7790209782123565,0.743627052836948,0.7567292266421848,0.7045096317927043,0.7657017707824707,0.6441832522551219,0.4901820454332564,0.5416809446281857
145,0.8019412618875503,0.7354943792025248,0.7531401965353224,0.696469353304969,0.7582889755566915,0.6349730736679501,0.4903064058886634,0.5396587351957957
146,0.7739175045490265,0.7472694714864095,0.7633637852138944,0.7043692072232565,0.7681670864423116,0.6491077714496188,0.4922421422269609,0.5456385367446476
147,0.7664683473110199,0.7455821792284648,0.7622526632414923,0.708642409907447,0.759053439564175,0.650153120358785,0.496232928832372,0.5466623624165853
148,0.787619366645813,0.745684888627794,0.7555010067092047,0.7044501251644558,0.7638039125336541,0.6379399591022068,0.4960220807128482,0.5442582421832615
149,0.7682462751865387,0.7396558708614773,0.7507871137724982,0.694833407137129,0.760728919506073,0.6225456449720594,0.4962115479840173,0.5402333663569556
150,0.7838101774454117,0.7398606313599481,0.7530504902203877,0.6945990509457058,0.7625072969330682,0.6285629239347246,0.4938468019167582,0.5454971578386095
151,0.7811395841836929,0.7378380563524034,0.7545740405718485,0.7017436226209005,0.7625032146771749,0.641950347688463,0.494198559390174,0.5437346888913048
152,0.7859865981340408,0.7445517102877299,0.7606988218095567,0.7043050395117866,0.7663936614990234,0.634672279490365,0.4886309173372056,0.5384072773986393
153,0.8002559286355972,0.7421876973576016,0.7552835636668735,0.7009315278795031,0.7659838345315721,0.6440886868370904,0.497401037481096,0.5440276159180535
154,0.8010871696472168,0.7444937957657708,0.7606335388289558,0.7009567499160767,0.7691362222035726,0.638156361050076,0.4961521552668677,0.5487074659930335
155,0.8017982828617096,0.7422422581248813,0.7564033561282688,0.7032141857677036,0.7627642989158631,0.638001580370797,0.4952522383795844,0.5455353173944685
156,0.8153164935112,0.7370453198750814,0.7564222971598308,0.6930535985363855,0.7603538102573819,0.6360757026407454,0.4929274035824669,0.5407276703251733
157,0.8052386260032653,0.7441659145885043,0.7582253164715237,0.7057764357990689,0.7662280903922187,0.6423528260654874,0.4952656805515289,0.5474845813380347
158,0.7934196865558624,0.7436818454000685,0.76149523390664,0.7104416304164463,0.7646495858828227,0.6497151162889269,0.4955805348025427,0.5417037208875021
159,0.7948164850473404,0.7384800778494941,0.7501254849963718,0.6992789453930325,0.7615758021672566,0.6363414181603326,0.4921402116616567,0.5425302518738641
160,0.7996342349052429,0.7368638608190748,0.7570584032270643,0.701486783557468,0.7617285211881002,0.6444631576538086,0.4965307017167409,0.5425927837689718
161,0.8069677519798278,0.7433471692932977,0.7524465296003554,0.700754533873664,0.7633314477072821,0.6389364176326328,0.4977456291516622,0.5430546840031941
162,0.8189732420444489,0.741332024998135,0.7516191442807515,0.7029117729928759,0.7612065527174208,0.6409714586204953,0.4985893547534942,0.5468736403518253
163,0.8182465487718582,0.743724509080251,0.7569245139757792,0.7066635847091675,0.7701230486234029,0.6401546623971727,0.4948411140176985,0.5423161400689019
164,0.8151834362745285,0.7418847693337335,0.7547432925966051,0.708175598250495,0.768507719039917,0.6506757782565222,0.5014497207270728,0.5479545268747542
165,0.8002378553152084,0.7407952639791701,0.7601285007264879,0.7072149435679118,0.7625574787457784,0.6393734137217204,0.4989044586817423,0.5451116336716546
166,0.8040332359075546,0.7400864203770955,0.7559105899598864,0.6956391625934177,0.7577954292297363,0.6352814952532451,0.4954587989383273,0.5447224060694377
167,0.8013164538145066,0.7409241358439128,0.7561470574802822,0.6985640671518114,0.7619691941473219,0.6354425675339169,0.4931545555591583,0.5397048585944706
168,0.8176982194185257,0.742989985148112,0.7564844224188063,0.7007453468110826,0.7640940944353739,0.635595151450899,0.4942574481169383,0.5444715831014845
169,0.8089737010002136,0.7450187934769524,0.7616247733434042,0.7109111428260804,0.7676567382282681,0.6457936154471503,0.4993899630175696,0.5515263504452176
170,0.8142709350585937,0.7409569409158495,0.754854154586792,0.705127375655704,0.7723163975609674,0.6305410570568508,0.4998559852441152,0.544344347053104
171,0.8140077495574951,0.7425322042571174,0.7538841062121922,0.7008492390314738,0.7701225267516242,0.6417865779664781,0.4969481130441029,0.5437093900309669
172,0.8193543350696564,0.7406060576438904,0.7546835144360861,0.7021840254465739,0.765428074200948,0.6395624015066359,0.4994466278288099,0.5475584540102217
173,0.8026514148712158,0.7461753646532695,0.7585459219084846,0.7042424016528659,0.7673340519269307,0.6400215559535556,0.5034914619392818,0.5429862883355883
174,0.8102458304166794,0.7466620763142904,0.7611861639552646,0.7077828248341879,0.7707182274924385,0.6465400411023035,0.4977917200989193,0.5504054672188229
175,0.8332327246665955,0.7406998329692417,0.7576435870594449,0.7066297319200304,0.7670506967438592,0.6476306041081746,0.4979082650608487,0.5440725843111675
176,0.8011093753576278,0.7443616310755412,0.7548844893773397,0.7025867223739624,0.7640349374877082,0.6354597495661841,0.4967072864373525,0.5470423208342658
177,0.8263020086288452,0.7429542389180925,0.7609216299321916,0.703876750336753,0.7657174693213569,0.6466054168012407,0.4952196002006531,0.5440974983904097
178,0.8097571206092834,0.7416403465800815,0.761749091413286,0.7041210863325331,0.7617594334814284,0.6412010351816814,0.5007967081334855,0.5447400523556604
179,0.8198333168029786,0.7343927489386665,0.7521223968929714,0.6995345698462592,0.757932182153066,0.637787687116199,0.4991720901595222,0.5454051302538978
180,0.8108264821767807,0.747134264310201,0.7602689478132459,0.7095749484168159,0.766232951482137,0.6579075415929159,0.4983346316549513,0.5433839281400045
181,0.8030913865566254,0.7359568516413371,0.7505114992459615,0.7010295510292053,0.7635972460110982,0.6338656663894653,0.5025557226604885,0.5477758400970035
182,0.8180409097671508,0.7424145950211419,0.7523904018931918,0.7014780402183532,0.7638263159328037,0.6404593176311917,0.5021289083692763,0.5470506687959035
183,0.823256368637085,0.7419243825806512,0.7587936745749579,0.7063536074426439,0.7706490543153551,0.6460029747751024,0.5009272992610931,0.5469285428524018
184,0.8360144138336182,0.7438398520151774,0.7582597600089179,0.7010441210534838,0.7639610025617811,0.6430911944972144,0.4963823219140371,0.5471702906820509
185,0.8266802477836609,0.7496832635667589,0.7667951835526361,0.7142203569412231,0.7713692439926996,0.6542816374037,0.4972830838627285,0.5497535831398435
186,0.8121361857652664,0.7407250695758396,0.7571838829252455,0.6971312152014838,0.7645770417319404,0.6420357863108317,0.5041110800372229,0.5478181726402707
187,0.8259873002767563,0.7396332409646776,0.7574283983972337,0.7055928283267551,0.7640689902835422,0.6407865146795909,0.4996270623472001,0.5508033368322585
188,0.8103038692474365,0.7415574669837952,0.7566702776485019,0.705062296655443,0.7711123612191942,0.6438437951935663,0.50025016201867,0.5489567048019833
