Epoch,LR,Total_Loss,Main_BCE,Main_Dice,Aux_BCE,Aux_Dice,Main_IoU,Phase_Time(s)
1,0.0003,2.0623184609413148,0.6403229463100434,0.9038158512115478,0.4124257975816727,0.8830233132839203,0.15065937381237744,24.81571578979492
2,0.0003,1.8798797011375428,0.5492756927013397,0.8904421770572662,0.2649333131313324,0.8354712331295013,0.2375740863382816,24.063296794891357
3,0.0003,1.7808455872535705,0.489787078499794,0.8849680519104004,0.2165526935458183,0.798673415184021,0.28279919624328616,24.55025625228882
4,0.0003,1.672719328403473,0.4275877118110657,0.8765401256084442,0.1774149657785892,0.7440637469291687,0.30804068505764,25.24278688430786
5,0.0003,1.5795844388008118,0.3653819715976715,0.8654506933689118,0.1682768319547176,0.7036025595664978,0.3257606509327888,25.60957717895508
6,0.0003,1.497690303325653,0.3117313033342361,0.851766163110733,0.1699185644090175,0.6655635249614715,0.3404910877346992,25.58723616600037
7,0.0003,1.4263621020317077,0.2739356175065041,0.8346849584579468,0.160531265437603,0.6338224935531617,0.39446557700634,24.908047437667847
8,0.0003,1.3605290126800538,0.2320427599549293,0.812952665090561,0.1608493384718895,0.6279846119880677,0.4017263266444206,24.44792366027832
9,0.0003,1.2979116892814635,0.2077233040332794,0.7836464631557465,0.1733259598910808,0.5930287998914718,0.4937384167313575,24.604273796081543
10,0.0003,1.2404546165466308,0.1884592247009277,0.7512964391708374,0.1691298684477806,0.582617501616478,0.5657061615586281,24.537918090820312
11,0.0003,1.194123966693878,0.1777803328633308,0.7239213955402374,0.1675791100412607,0.5634764790534973,0.5785747522115707,24.53433346748352
12,0.0003,1.1517985653877258,0.1677012585103511,0.6918654239177704,0.1701848548650741,0.560394828915596,0.5760579174757003,24.743120193481445
13,0.0003,1.1257952380180358,0.1670860503613948,0.6662109911441803,0.1725831106305122,0.5586623406410217,0.5833830434083939,24.48969030380249
14,0.0003,1.0872345554828644,0.159608566313982,0.6381452739238739,0.173775680810213,0.5499261003732682,0.5924785923957824,24.496753931045532
15,0.0003,1.0569596946239472,0.1591474555432796,0.6109710621833802,0.1735646127164364,0.5435383355617524,0.5920939552783966,24.820358276367188
16,0.0003,1.0306541287899018,0.1566310204565525,0.5907293885946274,0.1715176470577716,0.5367166382074356,0.6007252693176269,24.24273681640625
17,0.0003,1.0272073602676393,0.1584442868828773,0.5846270835399627,0.1763124223053455,0.5340275442600251,0.6008813816308975,23.690269708633423
18,0.0003,1.0191295802593232,0.1602500206232071,0.5773894339799881,0.1697212362289428,0.5340040576457977,0.6046377927064895,24.006047010421753
19,0.0003,1.0073322451114657,0.162933306992054,0.5615879499912262,0.1754929012060165,0.5315345430374145,0.6072966039180755,23.829587697982788
20,0.0003,1.0028591775894165,0.1617431761324405,0.5578159070014954,0.1718532374501228,0.5363969773054122,0.6046934181451797,23.63465785980225
21,0.0003,0.9968721544742584,0.1640601426362991,0.550193834900856,0.1740047178417444,0.532540717124939,0.6085973685979843,23.63019633293152
22,0.0003,0.9779497015476228,0.1634772162139415,0.5369241935014725,0.1723492217063904,0.5215214985609055,0.6124000060558319,23.972644567489624
23,0.0003,0.9638789653778076,0.165443721562624,0.5234032362699509,0.1767043524980545,0.5108756458759308,0.6225440192222595,23.87142562866211
24,0.0003,0.9622798085212708,0.1645745722949504,0.5238564318418503,0.1701414959877729,0.5144804787635803,0.618821781873703,23.77630734443665
25,0.0003,0.9650724625587463,0.1672331549227237,0.5223919439315796,0.1753739747405052,0.513244423866272,0.6215351605415345,23.814220905303955
26,0.0003,0.9692374622821808,0.1689006976783275,0.5239109092950821,0.1747842539846897,0.5162803643941879,0.6208252722024917,23.86843729019165
27,0.0003,0.9524110686779024,0.1644315867125988,0.5165359008312226,0.1668563340604305,0.5117526036500931,0.6235654258728027,23.942173957824707
28,0.0003,0.9689955341815948,0.1735355468094349,0.5211561799049378,0.1716099895536899,0.5141495048999787,0.6224892818927765,24.09897780418396
29,0.0003,0.9567461836338044,0.1685299530625343,0.5143009692430496,0.1706595073640346,0.5141286414861679,0.6264626371860504,24.53786063194275
30,0.0003,0.9419933569431304,0.1679708823561668,0.5052441555261612,0.1685637860000133,0.5033819949626923,0.6285266488790512,24.073063850402832
31,0.0003,0.9438679802417757,0.1687415550649166,0.5058013641834259,0.1690126817673444,0.5042999559640884,0.6352983337640762,24.13607668876648
32,0.0003,0.939944031238556,0.1682402390241623,0.5018155449628829,0.1717993732541799,0.5029212284088135,0.6322954058647156,25.17048954963684
33,0.0003,0.93679541349411,0.1695279417932033,0.4985362058877945,0.1737636261433363,0.4980645298957825,0.6352963840961456,24.0617892742157
34,0.0003,0.941296362876892,0.1703309045732021,0.5007109159231186,0.1711602530628442,0.5044760829210282,0.6341059881448746,23.921884298324585
35,0.0003,0.9415975630283356,0.1715629109740257,0.4995371282100677,0.1720496465265751,0.5041941565275192,0.6382156580686569,24.056909561157227
36,0.0003,0.9348280692100523,0.1718177863210439,0.4946838277578353,0.1736206003278494,0.4971955263614654,0.6382238912582398,23.95523500442505
37,0.0003,0.9343944704532624,0.172234568297863,0.4951686137914657,0.1708258220553398,0.4966523659229278,0.6355478245019913,23.731677293777462
38,0.0003,0.931834968328476,0.171321942359209,0.4949566751718521,0.169030163064599,0.4948607152700424,0.6362775135040283,23.887770891189575
39,0.0003,0.9232011532783508,0.1691009032726287,0.4896248257160187,0.1674713711440563,0.4937171530723572,0.6426352262496948,23.702110290527344
40,0.0003,0.9469478583335876,0.1731206507980823,0.5029250937700271,0.1707594954967498,0.5064957869052887,0.6284155392646789,23.75256609916687
41,0.0003,0.9103816223144532,0.1647831612080335,0.484858358502388,0.1637640991806984,0.4880861341953277,0.6482280427217483,23.77835750579834
42,0.0003,0.912453042268753,0.1654679633677006,0.4860876929759979,0.1667674563080072,0.4854759919643402,0.6462935882806778,23.727768182754517
43,0.0003,0.9130138051509856,0.1682921132445335,0.4843654036521911,0.1655755152553319,0.4853152018785476,0.6458446758985519,24.153908729553223
44,0.0003,0.9108250224590302,0.1661087261140346,0.4842269200086593,0.1652765578776598,0.4859468668699264,0.6516490769386291,24.25949478149414
45,0.0003,0.912479568719864,0.1712857205420732,0.4800579982995987,0.1698856256902217,0.4829539811611175,0.6496361136436463,24.774840354919434
46,0.0003,0.9101360738277436,0.1663521311432123,0.4825421142578125,0.1659558065980672,0.4871487379074096,0.6492008113861084,23.652456760406498
47,0.0003,0.9089679265022278,0.1679483489692211,0.4803861135244369,0.1661477106064558,0.4854359287023544,0.6553209590911865,23.69136118888855
48,0.0003,0.9013610076904296,0.1644005705416202,0.4784017693996429,0.1628567653149366,0.4835398864746094,0.6554302185773849,23.822031021118164
49,0.0003,0.9005675828456878,0.1667716436088085,0.4755688148736954,0.1633112239837646,0.4822565561532974,0.656702572107315,23.76060938835144
50,0.0003,0.9065701293945312,0.168275074660778,0.4780204969644546,0.1678491616249084,0.4828372085094451,0.6536194121837616,24.09886646270752
51,0.0003,0.9004388046264649,0.1621176680922508,0.4800557208061218,0.1632661754637956,0.4823973327875137,0.6565252768993378,23.947328567504883
52,0.0003,0.8892665696144104,0.16411935120821,0.4689909422397613,0.1647904465347528,0.4756002479791641,0.6637247562408447,24.09765934944153
53,0.0003,0.8982842552661896,0.1685891572386026,0.4722059434652328,0.164582036063075,0.4791408365964889,0.6599282091856002,23.722912311553955
54,0.0003,0.8967366778850555,0.1673721793293953,0.4713521379232406,0.1670110280066728,0.4780198633670807,0.6607611751556396,23.741324424743652
55,0.0003,0.8813593435287476,0.1631877999007701,0.4645317876338958,0.1640596698969602,0.4700397002696991,0.6642134785652161,23.862204551696777
56,0.0003,0.8872238373756409,0.168451799377799,0.4639220362901687,0.1660073743760586,0.4711176091432571,0.6594744551181793,24.18946409225464
57,0.0003,0.8828374183177948,0.1672883766144514,0.4609628021717071,0.1663310174643993,0.470134544968605,0.6634562331438064,23.91346526145935
58,0.0003,0.896196608543396,0.1687409760802984,0.4692413812875747,0.168619177788496,0.4769164276123047,0.6665215569734573,24.15753698348999
59,0.0003,0.8832270216941833,0.1655850877612829,0.4641892552375793,0.1654164291173219,0.4682152485847473,0.6626458668708801,23.760613679885864
60,0.0003,0.8643812024593354,0.1651896940171718,0.4517624998092651,0.1596595050394535,0.4589130049943924,0.6723850321769714,23.86848759651184
61,0.0003,0.8849191355705261,0.1743294602632522,0.4551200968027115,0.1718022952973842,0.4668716371059417,0.6725527817010879,23.94472932815552
62,0.0003,0.8792707455158234,0.1688914092630148,0.4580051612854003,0.1668789976835251,0.4640564221143722,0.6688579332828521,23.90610122680664
63,0.0003,0.8630812954902649,0.1643838839977979,0.4507639527320862,0.1613612616807222,0.4584723472595214,0.6860642349720001,23.654958486557007
64,0.0003,0.8664501857757568,0.1634187943488359,0.4534476739168167,0.1615637804567813,0.4623954975605011,0.677980996966362,23.753921508789062
65,0.0003,0.8672512423992157,0.1631379459053278,0.453506241440773,0.1654108057171106,0.4611068338155746,0.6746905434131623,23.712396144866943
66,0.0003,0.8693471992015839,0.1651538779586553,0.4535551416873932,0.1636474349349737,0.4629479914903641,0.6773275774717331,23.863638877868652
67,0.0003,0.8688572490215302,0.1697956469655037,0.4492202365398407,0.1666092482209205,0.4579941701889038,0.6813528406620025,23.794100761413578
68,0.0003,0.8603648900985718,0.1649740290641784,0.4480505043268203,0.1618292605131864,0.4565216130018234,0.6829527688026428,23.789227962493896
69,0.0003,0.8604560649394989,0.1659408133476972,0.4472175967693328,0.1617279376089573,0.4565161699056625,0.6844253414869308,25.068748712539673
70,0.0003,0.8564590609073639,0.1653232935816049,0.4437284898757934,0.1651322230696678,0.4533859556913376,0.6822086155414581,25.01243257522583
71,0.0003,0.8710995423793793,0.1682147166132926,0.4518969416618347,0.1659440746158361,0.4615256464481354,0.6810059124231338,25.26203680038452
72,0.0003,0.8608133053779602,0.1636606573313474,0.4483815038204193,0.1656045478582382,0.4563232815265655,0.6821548807621002,24.511834859848022
73,0.0003,0.845947231054306,0.159024927765131,0.44383569419384,0.1576044683903456,0.4501120394468307,0.6921700406074524,23.8700647354126
74,0.0003,0.855532443523407,0.1659508691728115,0.4427101463079452,0.16479506008327,0.4523835080862045,0.685358025431633,23.840678691864017
75,0.0003,0.8415932881832123,0.1608240465819835,0.4384530198574066,0.16082215026021,0.4449683743715286,0.6944814622402191,23.895304918289185
76,0.0003,0.8405213344097138,0.1606549099832773,0.4373397386074066,0.1600984105467796,0.4462182992696762,0.6979050123691559,23.879544973373413
77,0.0003,0.8373071444034577,0.160771716684103,0.4353151738643646,0.1569841822236776,0.4460664147138595,0.699692485332489,23.776663541793823
78,0.0003,0.8390333449840546,0.1581878027319908,0.4384032183885574,0.1576768928021192,0.4484289115667343,0.691395171880722,23.993071794509888
79,0.0003,0.8267063653469086,0.1584038113057613,0.4303318291902542,0.1539888222515583,0.4409379768371582,0.6984604549407959,23.888184785842896
80,0.0003,0.8305785536766053,0.1588677489757538,0.4318421256542206,0.1575363267213106,0.4421353477239609,0.7027544432878494,23.963243007659912
81,0.0003,0.8203019177913666,0.1556449879705906,0.4275125104188919,0.1548365909606218,0.4380244535207748,0.7051086288690567,23.890081644058228
82,0.0003,0.8275304877758026,0.1550442868471145,0.4331236553192139,0.1553018140047788,0.4431045341491699,0.6977737188339234,24.715712070465088
83,0.0003,0.8173791885375976,0.1610028689354658,0.4194698309898376,0.1607640144973993,0.4315021920204163,0.7101915889978409,25.573002338409424
84,0.0003,0.8127335429191589,0.1615462051331997,0.4156125795841217,0.1602864702045917,0.4286504054069519,0.7124316263198852,24.93163275718689
85,0.0003,0.8270111560821534,0.1557092602550983,0.4321484810113907,0.1556002235412597,0.4422833061218261,0.7062788498401641,24.290184020996097
86,0.0003,0.8116057002544403,0.1508498674631118,0.4253691363334655,0.1519856036454439,0.4364811140298843,0.7093985295295715,24.119051218032837
87,0.0003,0.8175083863735199,0.1583889179676771,0.4228223598003387,0.1583361008763313,0.4324066525697708,0.7058540654182434,24.43158531188965
88,0.0003,0.8140951192378998,0.1536856222897768,0.4252316260337829,0.1503309830278158,0.4376136976480484,0.708722265958786,24.155665636062626
89,0.0003,0.8097303247451783,0.158515632674098,0.4168611723184585,0.1571539323031902,0.4287298518419266,0.7191199004650116,24.19200110435486
90,0.0003,0.8181976330280304,0.1585525266081094,0.4224736052751541,0.1576374983787536,0.4352912479639053,0.7081098914146423,24.19187092781067
91,0.0003,0.8036859214305878,0.1576184307783842,0.4136735260486602,0.1534658292680978,0.4275190770626068,0.724597994685173,23.915128469467163
92,0.0003,0.8170243406295776,0.160623590350151,0.4175200402736664,0.1637249576300382,0.433476812839508,0.7170451456308365,24.00217223167419
93,0.0003,0.7979734110832214,0.1512012078613042,0.4161202722787857,0.1492439407110214,0.4273858612775802,0.7304965800046921,23.754039764404297
94,0.0003,0.7789526772499085,0.1540471962839365,0.3992042797803878,0.1485488088428974,0.4157041877508163,0.7340984559059143,24.29150938987732
95,0.0003,0.7894385832548142,0.153652461618185,0.4067344725131988,0.1520147170126438,0.420614383816719,0.7266334146261215,25.05863046646118
96,0.0003,0.7917871391773224,0.1589745930582285,0.4027049612998962,0.1594265937060117,0.4158423519134521,0.724453222155571,24.959609270095825
97,0.0003,0.8010360306501388,0.154014009013772,0.4145780670642853,0.154746905863285,0.4263629776239395,0.7234607988595962,24.87913203239441
98,0.0003,0.791321634054184,0.1591795774549246,0.4028896141052246,0.1570096800476312,0.4161214196681976,0.7298333936929702,25.25974702835083
99,0.0003,0.7830520832538604,0.1605927146971225,0.3956820267438888,0.1561414168775081,0.4108019185066223,0.7456994205713272,24.31155824661255
100,0.0003,0.7934914481639862,0.1549212282150983,0.4082541531324387,0.1541387130320072,0.4216514521837234,0.7270386147499084,24.393304109573364
101,0.0003,0.7732208037376403,0.1488869246840477,0.3987158954143524,0.1489642418920994,0.415080714225769,0.7332167029380798,24.6821448802948
102,0.0003,0.7714047902822494,0.1531189934164285,0.3936784762144089,0.1535492690652609,0.4079690188169479,0.735327056646347,24.57175230979919
103,0.0003,0.7902047288417816,0.1604170371592045,0.4006300300359726,0.1554329804331064,0.4174611616134643,0.7349595361948014,24.53891372680664
104,0.0003,0.7577455180883408,0.1504227032512426,0.3875011152029037,0.1463534563034773,0.4032007521390915,0.741512171626091,24.31229519844055
105,0.0003,0.774095915555954,0.1577323687076568,0.3919240289926529,0.1558369364589452,0.4052618443965912,0.7490281879901886,24.06907439231873
106,0.0003,0.7555762982368469,0.1498258928209543,0.3853570479154586,0.1491926001757383,0.4017907971143722,0.7514069485664367,23.911362171173096
107,0.0003,0.7603279238939286,0.1546737346798181,0.3847864347696304,0.1525617812573909,0.3996076083183288,0.7495027679204941,23.79262137413025
108,0.0003,0.7558938962221146,0.1506873507797718,0.3851303017139434,0.1508455476164817,0.3993450546264648,0.7503373724222183,24.524780988693237
109,0.0003,0.7467845630645752,0.1426177057623863,0.3859846758842468,0.1452318104356527,0.4002236151695251,0.7517881220579147,25.225428819656372
110,0.0003,0.7709236705303192,0.1499288026243448,0.397234279513359,0.1499533891677856,0.4094480663537979,0.7458285731077194,24.495850324630737
111,0.0003,0.7680615240335464,0.1518387261033058,0.3932272934913635,0.1489466977119445,0.4085420572757721,0.7445991742610931,24.228712797164917
112,0.0003,0.7624210596084595,0.1510863056033849,0.3893726044893265,0.1497246596962213,0.4051806914806366,0.7489273107051849,23.863319158554077
113,0.0003,0.7486743032932281,0.1473836681991815,0.3831554919481277,0.1446895004808902,0.4006483501195907,0.7573643940687179,23.74725914001465
114,0.0003,0.738304415345192,0.1449845369160175,0.3780620813369751,0.1440169340372085,0.3941275507211685,0.7567106634378433,23.649916172027588
115,0.0003,0.7534474128484726,0.1510348503291607,0.3843782800436019,0.1432668834179639,0.4018187886476517,0.7490983414649963,23.763593435287476
